cycle,ambient_temperature,capacity,mean_current,mean_temperature,mean_time,SoH,RUL
150,24,1.5866011820698824,-1.8303326102702338,30.843513277103145,1558.6457933579336,0.855308525821416,169
153,24,1.5800766490336253,-1.829290599843924,30.797157400797865,1553.7272453531598,0.851791265910117,166
155,24,1.5641732953289167,-1.8278449003095165,30.984434580754094,1545.0169925093633,0.8432180503052695,164
157,24,1.555618272193922,-1.8188198987741453,30.967899275139946,1538.1212905660377,0.8386061892347928,162
159,24,1.5402045278637397,-1.817194042260449,30.976616345195186,1531.0429315589352,0.8302969133503282,160
162,24,1.5321613015959863,-1.8157980815469454,30.89768961926806,1523.7056398467435,0.8259609528835993,157
165,24,1.5316232403693415,-1.822108117298183,30.81568822237933,1517.9631196911196,0.8256708936300426,154
167,24,1.5222595950771978,-1.8129628028687814,30.726188079151118,1509.7794124513618,0.8206231187124103,152
169,24,1.5065267126851283,-1.8044876731207795,30.76818712651005,1507.8036328125002,0.8121418011653458,150
171,24,1.5014219556532926,-1.809986175960184,30.775415173787835,1498.5571660079052,0.8093899172887186,148
174,24,1.4963534117486457,-1.8090400456598725,30.761821976538275,1494.05576984127,0.8066575552659644,145
177,24,1.5334262000312422,-1.8273691233501441,30.913721930762733,1515.533380392157,0.826642837170715,142
179,24,1.523845267514426,-1.8180385592622932,31.228215653165606,1507.090300395257,0.8214779265683784,140
181,24,1.5011920994261239,-1.8085351614741645,31.261679783387308,1499.2095737051793,0.8092660058779416,138
183,24,1.492417671450291,-1.8068041184926535,31.18408593575448,1492.3170040160644,0.8045358675534857,136
185,24,1.483323851940123,-1.8050190987020625,31.001432353085377,1484.4148299595142,0.799633550923934,134
188,24,1.4807376792294196,-1.8118563821702207,30.981374033120872,1476.4585469387757,0.7982393911352555,131
190,24,1.4735077809902477,-1.8021525551783737,31.088687926688607,1470.478559670782,0.7943418813674149,129
192,24,1.46801928526661,-1.8092953592546854,31.336420133762665,1465.5569462809917,0.7913831307756389,127
194,24,1.4580923557119019,-1.8000309691416814,31.22599987103565,1463.159062240664,0.7860316993136419,125
197,24,1.4478660988891399,-1.7981302589297092,31.037323488688802,1455.293292887029,0.7805189058362433,122
200,24,1.4527808777541982,-1.8058248446047425,30.811349225731828,1453.6775966386554,0.7831683758563823,119
202,24,1.4425356364492432,-1.795955865281378,30.932223179746046,1444.8177033898305,0.7776453481817188,117
204,24,1.4392712877203313,-1.7951057003644757,31.215527070380897,1442.2072170212766,0.7758855957432074,115
206,24,1.4286475681888218,-1.7940097981352856,31.400797084337558,1439.1623974358974,0.7701585371768062,113
209,24,1.4249026750004896,-1.7841592631620102,31.259213269721236,1436.5414935622318,0.7681397317526905,110
212,24,1.4698115324524124,-1.8136320536623207,31.134701292957466,1464.1893755274264,0.7923492994106556,107
214,24,1.4525819651050202,-1.8109604460875317,31.246879695988095,1449.3067136752138,0.7830611455790711,105
216,24,1.442834198908794,-1.800802328247715,31.027558674438325,1441.0741637931035,0.7778062979024363,103
218,24,1.428376058807949,-1.798647877727257,30.931917385258963,1435.0931304347826,0.7700121712904541,101
220,24,1.4154547844370715,-1.7804067367547436,30.667082236656018,1429.878938864629,0.7630465417051595,99
223,24,1.454576670077708,-1.8167125180994765,31.226789107710772,1439.948360869565,0.7841364556121901,96
225,24,1.4283179548274056,-1.7981268087177564,31.387733116648285,1435.5816462882103,0.7699808484662279,94
227,24,1.4197026883204058,-1.7964439222994821,31.505666838292886,1428.3773744493392,0.7653365112635747,92
229,24,1.4155606630306516,-1.795371462470329,31.5462258449116,1425.4000309734513,0.7631036189749955,90
232,24,1.405680035419228,-1.7937175263130196,31.389977882297476,1416.3334776785712,0.7577771480684934,87
235,24,1.4084461071166137,-1.8014517734888207,31.385433749863733,1412.7724887892377,0.759268288206635,84
237,24,1.3968547782872414,-1.7915215753378781,31.423707199142058,1409.6533873873873,0.7530196086484692,82
239,24,1.3935670371440676,-1.7816941240706174,31.435368910968148,1407.0981674208142,0.751247245774781,80
241,24,1.3893644292809475,-1.7797379985412234,31.542375291159843,1404.4716575342463,0.7489816944965945,78
244,24,1.3785651415666713,-1.7856528650965158,31.52669677306915,1395.8966898148149,0.7431599902402238,75
247,24,1.384901110085747,-1.7784070647657095,31.435921914290372,1400.5034999999998,0.7465755983684312,72
249,24,1.3703251814242443,-1.7778412667349817,31.475238112886494,1393.6032442396313,0.7387179740348331,70
251,24,1.3733464385229082,-1.7764462760420034,31.5817445550721,1390.6189398148147,0.7403466800917733,68
253,24,1.3679487285504814,-1.7752748972563315,31.647958536134297,1386.2085627906977,0.7374368704864981,66
256,24,1.3567141087089647,-1.7742013268724648,31.662032275252905,1383.2054112149533,0.7313804864100185,63
259,24,1.4604310209194575,-1.8196650877007408,30.434500875864142,1442.700331838565,0.7872924322020762,60
261,24,1.4500998937104097,-1.8096836854216038,31.017997058077018,1440.6071666666664,0.7817231049614924,58
263,24,1.4381406901824496,-1.7993287687468955,31.39483761465523,1437.2794524886879,0.7752761106852413,56
265,24,1.4283681980964316,-1.7959419603883284,31.24511885640641,1429.7971923076923,0.7700079337204485,54
267,24,1.4147874517552432,-1.7956017209600372,31.05306925187263,1416.8740829493086,0.7626867945054364,52
270,24,1.413889163393182,-1.7929541659933774,30.88589263299331,1417.8030829268291,0.7622025431993112,49
272,24,1.3989331662177225,-1.784474211719448,31.053992379018933,1409.8336372093022,0.7541400306782735,47
274,24,1.3953322584033976,-1.793581043096934,31.492840068071885,1406.7948037383178,0.7521988452127043,45
276,24,1.390046129540245,-1.7920645354970144,31.93832684630049,1402.4071126760562,0.7493491870022229,43
279,24,1.3860271454209647,-1.7809541104468565,31.74562722135923,1399.341216981132,0.747182624023947,40
282,24,1.388215260193751,-1.7989851707207014,31.31018499405759,1395.0000331753554,0.7483621978461461,37
284,24,1.3761826562394497,-1.7873231599598716,31.127360345471814,1385.0552296650717,0.7418756347033405,35
286,24,1.3647168898640165,-1.7861666392556754,30.985550813719595,1381.6668076923077,0.7356946436346268,33
288,24,1.3589854739373584,-1.7849995504167615,30.899653280757406,1376.8207004830917,0.7326049390746541,31
291,24,1.3462308764008801,-1.778331020505836,30.706123644966482,1369.4366467661691,0.7257291620112974,28
294,24,1.4268427818454643,-1.809775952165901,30.47122187456595,1417.3982216981133,0.7691856089045949,25
296,24,1.4064481483279663,-1.7896694300229208,30.939221783021114,1412.9206540284363,0.7581912240991063,23
298,24,1.3934907492075153,-1.7970097248124899,31.111640631561894,1402.3523636363634,0.7512061203027418,21
300,24,1.3882493512249316,-1.7861513769566684,31.037910219908994,1398.1830240384616,0.7483805757157408,19
302,24,1.3701878338420928,-1.784162084841115,30.967950840538833,1389.1095873786408,0.7386439323920165,17
305,24,1.3796951665608619,-1.7845257009241222,30.93996203578424,1390.362708737864,0.743769166650052,14
307,24,1.3686586323935683,-1.7920667435100546,31.295019295352862,1380.8995882352942,0.7378195670433692,12
309,24,1.3627371779096438,-1.782779873271704,31.81846533166901,1382.718205882353,0.7346274160714679,10
311,24,1.3634051133928073,-1.7725212915953121,32.00067162597675,1383.4705686274513,0.7349874882306875,8
314,24,1.3518646035305233,-1.769870119236631,31.73992229230571,1373.7621881188115,0.7287662042753458,5
317,24,1.3547969729652622,-1.7884847819526568,31.52613649688221,1370.370791044776,0.7303469925709389,2
319,24,1.341051440640485,-1.77774044867741,31.27624493654335,1364.5926799999997,0.7229370201580871,0
