cycle,ambient_temperature,capacity,mean_current,mean_temperature,mean_time,SoH,RUL
166,24,1.780343032300132,-1.9721889844228178,31.688686599521045,1636.1661114285714,0.9414562657201504,448
170,24,1.775328769596812,-1.9723254573804139,31.779120691032947,1630.8346131805158,0.9388046929870528,444
174,24,1.7702629734732853,-1.9668382736785281,32.133873372089305,1630.6591977077362,0.9361258690667021,440
178,24,1.760081061854204,-1.960929600351624,31.889431533099835,1626.42533045977,0.9307416120348377,436
182,24,1.749647593537689,-1.9607588424014128,31.81736328028127,1621.600925072046,0.9252243302854406,432
186,24,1.749650075059311,-1.9607439129501683,31.72316205746117,1616.5487167630058,0.9252256425292258,428
190,24,1.745028739214683,-1.9550964299704847,31.957150654392294,1617.2792080924853,0.9227818519180979,424
194,24,1.7396457455286727,-1.955058998571939,32.29917704213345,1612.0939710144926,0.9199352919899929,420
198,24,1.7285642277717963,-1.9491545130405272,32.128842946565555,1611.9802086956522,0.9140753177397375,416
202,24,1.723900324588418,-1.9485230174751031,32.021134355757404,1603.143029154519,0.9116090172599749,412
206,24,1.7139788776485192,-1.9431227050969846,31.859048861486652,1602.9099008746357,0.9063624955407813,408
210,24,1.7139701997004613,-1.9430080085541772,32.16100333536097,1598.327128654971,0.9063579065888634,404
214,24,1.7036521173638766,-1.9425165961920092,32.10276048728767,1593.783483870968,0.9009016416501656,400
216,24,1.7040137474382486,-1.9370190075205085,32.33880662180898,1594.0499208211145,0.9010928738414982,398
220,24,1.6935716157343033,-1.9310192096578356,32.21373014824893,1589.5361411764704,0.8955710108399318,394
224,24,1.6876577363877656,-1.9304738354803441,32.09949526722965,1584.184436578171,0.8924437153331117,390
228,24,1.6830744356583152,-1.9305510314753316,32.11305439113157,1579.7853461538464,0.8900200379231206,386
232,24,1.6779270142025482,-1.9247195409983122,32.20371989479744,1579.6517159763314,0.8872980500287017,382
236,24,1.6732060275966172,-1.9245739020356052,32.23340825772458,1575.2785133531156,0.884801563486559,378
240,24,1.6674367208253988,-1.9243785304854075,32.212169716369466,1570.2029732142857,0.8817507188402843,374
244,24,1.6622662630667526,-1.9184028799161776,32.21746401954225,1570.1018065476192,0.8790165492082501,370
248,24,1.6574243065763063,-1.9181664471622712,32.23410177209762,1565.6554298507463,0.87645609305257,366
252,24,1.652538684928734,-1.9180994998619483,32.228343983674435,1561.2765538922154,0.8738725464951953,362
256,24,1.6472174627573322,-1.9179522150901998,32.1833106060944,1556.3934474474477,0.8710586517211737,358
260,24,1.6364136810898071,-1.9116539768893375,32.17200142078129,1556.258093093093,0.8653455460107404,354
264,24,1.6362554312048496,-1.9115865510736891,32.03316223587618,1556.0419279279279,0.8652618625053486,350
266,24,1.641119179218384,-1.917648718820213,32.506671891788216,1556.3573633633634,0.8678338421514901,348
270,24,1.6315700789656966,-1.9111337702474194,31.961039485620926,1547.1489577039276,0.8627842196339309,344
274,24,1.621213282987236,-1.9108556098369367,31.798082670491866,1542.7372333333333,0.8573074826850354,340
278,24,1.6164273214762122,-1.9049762303506044,31.95802833708937,1542.6902606060607,0.8547766370163623,336
282,24,1.615823510161921,-1.9051068520548522,32.41813169746276,1542.4159666666667,0.8544573379066747,332
286,24,1.61672418029789,-1.9049079394753692,32.64044972789331,1538.2373343465044,0.8549336177737964,328
290,24,1.6108655863730026,-1.898761620917719,32.56399373078006,1537.6691367781154,0.851835557535501,324
294,24,1.6006603374309376,-1.90433828068926,32.28305350922276,1528.1987584097858,0.8464389595847521,320
298,24,1.5959174487005663,-1.904192698545851,32.06065237439007,1523.988064417178,0.8439308910654777,316
302,24,1.5962179519462243,-1.8982712229514884,32.365261126964526,1524.1397116564417,0.8440897990165642,312
306,24,1.5958065114633972,-1.8977934870545983,32.68851871366292,1523.8669601226995,0.8438722267771133,308
310,24,1.5906507821480704,-1.9036436467205253,32.747733642524246,1519.025975384615,0.8411458456358337,304
313,24,1.6888211161855506,-1.936992342648715,32.50500516961017,1584.5456371681416,0.893058917673428,301
316,24,1.6259938279733204,-1.9233409193548265,32.91993878980996,1537.6503404255318,0.8598354640622486,298
320,24,1.6157433862812898,-1.916884219356136,32.948305858317944,1532.9483170731705,0.8544149679093845,294
324,24,1.6056626764846538,-1.910472150518363,32.76906651915661,1528.317883792049,0.8490842270191371,290
328,24,1.5949746921524348,-1.904277326283454,32.59734424608833,1523.5166963190186,0.8434323556466374,286
332,24,1.5904102438871945,-1.904002494100001,32.52349894408369,1519.0782246153847,0.8410186475348281,282
336,24,1.5853517062988178,-1.9036546380501311,32.578228834731775,1514.6597808641973,0.8383436619721834,278
340,24,1.5799737147242376,-1.8977146678452774,32.62728298499839,1514.2951697530862,0.8354997471911441,274
344,24,1.5752185465278068,-1.8973347377958825,32.652115712561326,1510.0479783281733,0.8329851852152426,270
348,24,1.569798484648868,-1.8970045774163773,32.64767456395258,1504.805940993789,0.8301190234003898,266
352,24,1.5702565375950357,-1.8909127399289274,32.6993879231031,1505.2133354037267,0.830361244595057,262
356,24,1.565249873909438,-1.8968789299198896,32.724576765133094,1500.6224112149532,0.8277136902689282,258
360,24,1.559633933561147,-1.8964710309338209,32.70434030242972,1495.9097625,0.8247439467235069,254
364,24,1.5649820533392105,-1.8967768141795405,32.74051962267582,1500.4835887850465,0.8275720651161599,250
367,24,1.57497949984227,-1.9031485600103595,33.38712825139849,1505.2351055900622,0.8328587758683834,247
371,24,1.5652811168780458,-1.9028574663381217,33.270627344923426,1496.0002093750002,0.8277302117414882,243
375,24,1.559755497470126,-1.8963219640753084,33.115074143665915,1490.6551692789972,0.8248082304608076,239
379,24,1.549897685670499,-1.908430732943726,32.90572814040102,1476.8261265822784,0.8195953593923267,235
383,24,1.5438771531345021,-1.889754408573026,32.953112654161664,1485.8575188679245,0.8164116650277282,231
387,24,1.5450187488690073,-1.8959167588975119,33.2282109237263,1482.2517665615142,0.8170153478223752,227
391,24,1.5445940154102908,-1.889387844169526,33.361342590516294,1482.0467570977914,0.816790746176111,223
395,24,1.5343086721758876,-1.8889185963670394,33.12431679486816,1477.5040221518987,0.8113517938745419,219
399,24,1.5287603942958483,-1.8885071150010755,32.991553593266204,1472.2304507936508,0.8084178306554588,215
403,24,1.5289260249179843,-1.8888180820733198,33.2318318845246,1472.0868380952384,0.8085054171397351,211
407,24,1.529091650133123,-1.8887930414931369,33.5098123920945,1472.3190730158728,0.8085930007647584,207
411,24,1.5239059324661248,-1.888168080257056,33.382402850667845,1468.147484076433,0.8058507616000151,203
415,24,1.5186675419100615,-1.887904907597145,33.17829959346276,1463.1330575079871,0.8030806686899293,199
419,24,1.5136482266426952,-1.8877303662432205,33.01591345323486,1458.7075352564102,0.8004264241301146,195
423,24,1.5136050185229033,-1.8878077163294114,33.271000362987586,1458.4665512820513,0.8004035754125528,191
427,24,1.5139470614867965,-1.887674933393443,33.61966967517867,1458.8291474358973,0.8005844498202711,187
431,24,1.5339599193158786,-1.901022727285377,33.29697162630193,1467.6625987261145,0.8111673712327889,183
433,24,1.5391372798653098,-1.8951144121477894,33.393130865360554,1472.271019047619,0.8139051911027366,181
437,24,1.5236247972838737,-1.8941478117057606,33.13820710362847,1463.249463258786,0.8057020955991137,177
441,24,1.5135813035589147,-1.8875042014728922,32.84069778843796,1458.6525224358975,0.8003910347947992,173
445,24,1.5077850749847914,-1.8871434043422721,32.75739655594484,1453.3070739549842,0.797325953734772,169
449,24,1.5031960676037333,-1.8807630082774924,32.77234087259374,1454.121260450161,0.7948992586125676,165
453,24,1.4978220596995881,-1.886419275237733,32.720417557744895,1444.7104627831716,0.7920574504207775,161
457,24,1.492848534633516,-1.8800039366336023,32.710022803073514,1444.6623171521035,0.7894274199989884,157
461,24,1.492414389867026,-1.8733366537372407,32.62076759783716,1444.2311326860843,0.7891978415957107,153
465,24,1.487482776538081,-1.879702248133121,32.57651826255201,1439.5553149350649,0.7865899743564149,149
469,24,1.482535148640411,-1.8790751470067306,32.58396494906228,1435.4171009771985,0.783973638515397,145
473,24,1.4827874322228984,-1.8728728303565048,32.623742674615976,1435.3610716612377,0.7841070476141841,141
477,24,1.476971179775059,-1.8726786421400121,32.58599202496769,1434.9915504885992,0.7810313778074761,137
481,24,1.4819015554137276,-1.872734820116884,32.864544723781215,1439.9368214285714,0.7836385905485969,133
483,24,1.4981366198874824,-1.8800362373714223,33.079651096902374,1444.7526084142394,0.792223791768746,131
485,24,1.4820775214392872,-1.8730214281226414,32.932141650182686,1439.4842727272726,0.7837316424573085,129
489,24,1.4771155312812152,-1.8725486136074456,32.755748003791545,1434.9474820846906,0.7811077117652985,125
493,24,1.4720772783056488,-1.8724613181992062,32.52965474617847,1430.2198071895425,0.7784434528297595,121
497,24,1.472248013656454,-1.8659419458758726,32.848065199041,1430.6596274509802,0.778533738725724,117
501,24,1.4670106672274665,-1.865786095147701,33.072327061961936,1430.695022875817,0.7757641979564112,113
505,24,1.4617672495335379,-1.8654605849037513,32.85096451719535,1425.914206557377,0.7729914466651281,109
509,24,1.4566952670489708,-1.865134613881632,32.572302329954546,1421.5815888157892,0.7703093513592872,105
513,24,1.451354972758956,-1.858515986418667,32.450684441760906,1421.1297171052631,0.7674853711324945,101
517,24,1.451615926257375,-1.8588972649148483,32.7394359440147,1421.0231644736843,0.7676233649357621,97
521,24,1.4468161332173683,-1.8581969672334215,32.775898242252914,1416.9057326732673,0.7650852050701119,93
525,24,1.4467570607768785,-1.8581200056254086,32.5817324044051,1416.9549372937295,0.7650539672029023,89
529,24,1.4413797481446793,-1.8577209868352302,32.35021153014993,1411.9015264900663,0.7622104114507394,85
533,24,1.4362456252208178,-1.8512458354075154,32.28754240914786,1412.1604337748345,0.7594954559011889,81
537,24,1.4368154153924828,-1.8514531972432,32.603239183227075,1412.1636125827815,0.759796764422933,77
541,24,1.4362945145860047,-1.8574211435317929,32.61208344144242,1407.472318936877,0.7595213088960034,73
545,24,1.4418575315878015,-1.857823928669184,32.26742656599958,1412.2711490066226,0.7624630662526647,69
548,24,1.4672063484781797,-1.8658259561850365,32.637733704417855,1425.7798721311476,0.7758676753965592,66
552,24,1.4518640367848885,-1.8647784241320742,32.665258715232376,1416.5705247524752,0.7677545672975996,62
556,24,1.4471379752748499,-1.8578958465335809,32.502652632323915,1412.0950198675496,0.7652553971151791,58
560,24,1.441790586562399,-1.8511947629213035,32.446842086875606,1412.0039006622515,0.7624276653144856,54
564,24,1.431630947911111,-1.8509042611451945,32.39361892904713,1407.4806644518271,0.7570551863639823,50
568,24,1.4318084249673686,-1.850858274670624,32.417221778010834,1407.898392026578,0.7571490373149529,46
572,24,1.4262562585106868,-1.8504182940365097,32.40094040453025,1402.69259,0.7542130177927987,42
576,24,1.4260877528924913,-1.8436892876926974,32.36314241861482,1402.5220166666666,0.7541239109930523,38
580,24,1.4212633510031694,-1.8498733070449755,32.382600705235255,1398.2912274247494,0.7515727378176299,34
584,24,1.4163272748795108,-1.8432877207292044,32.4323818014572,1398.6769130434782,0.7489625106252409,30
588,24,1.4165781829175994,-1.8494580225090995,32.48861829940489,1393.6352751677853,0.7490951923277513,26
592,24,1.4108401729425177,-1.8426221358637018,32.524062377970175,1393.5037281879195,0.7460608976183626,22
596,24,1.4109949628347804,-1.8427098003104345,32.482615965621896,1393.605275167785,0.7461427514584917,18
600,24,1.4061714290398801,-1.842239518040086,32.46389583182878,1388.9813872053871,0.7435920373366998,14
604,24,1.4063358479692922,-1.842252843487983,32.55681404542561,1389.3044511784512,0.7436789830704655,10
608,24,1.4004552399066514,-1.8356063485512333,32.576296430484255,1388.6851851851852,0.7405692816217144,6
612,24,1.4217865046055154,-1.8561013515700384,32.81804879809979,1393.789744966443,0.7518493846367692,2
614,24,1.4324552720625434,-1.8574370794605966,32.92941193334214,1403.070956666667,0.7574910940083355,0
