cycle,ambient_temperature,capacity,mean_current,mean_temperature,mean_time,SOH,RUL
115,4,1.169504032514554,-1.0001870072907715,9.046655941616262,2252.6372619808308,0.6767026292521171,66
117,4,1.16772376849918,-1.0001225394585929,9.26195924957788,2242.3294887459806,0.6756725264850695,64
119,4,1.1579256145829042,-1.0001481029921278,9.252994157098664,2232.6598964401296,0.6700030834283367,62
121,4,1.1499812813376982,-0.9999638117239763,9.26310734626783,2202.046637873754,0.6654063047553063,60
125,4,1.150285902223034,-1.0003136352879307,9.331127163327569,2211.3949081967216,0.665582565587506,56
127,4,1.1349452274085248,-1.0001598810351362,9.266824205941363,2199.4181881188124,0.6567060891557319,54
129,4,1.1380960963513609,-1.0002538884639347,9.20992133972331,2183.5843333333337,0.6585292562750975,52
131,4,1.123711172150547,-1.0001281764463046,9.1721362476023,2165.081164983165,0.6502057997006441,50
133,4,0.0,-0.9990527044797731,8.57217147461004,1785.3380571428572,0.0,48
137,4,1.214119211354098,-1.0007810921100906,9.25834987796474,2363.849842105263,0.7025180244845376,44
141,4,1.211944797522819,-1.0005274848759138,9.311634785976043,2330.4180471698105,0.7012598573335063,40
143,4,1.1971248679331923,-1.0003494909916653,9.306501252940652,2290.1148333333335,0.6926846963765414,38
145,4,1.1822892151870987,-1.0001304668043076,9.361883663268088,2264.191516233766,0.6841004376302356,36
147,4,1.1645336676778397,-0.9999751500715209,9.565977385225588,2254.968552287582,0.6738266588750719,34
149,4,1.1535559567518647,-1.0001108627417223,9.613253810213061,2235.4654026402645,0.6674746962992741,32
153,4,1.1601987101282065,-0.9997380074680035,9.659706152498446,2248.2679407894734,0.6713183501476314,28
157,4,1.1711716308206082,-0.999942885934547,9.660074492266734,2275.4952703583062,0.6776675409812515,24
159,4,1.1563410270783216,-0.9999545027275712,9.610732084606383,2241.9512715231785,0.6690862037076866,22
161,4,1.141082456193516,-0.9997765998111345,9.509606751933422,2207.955932659933,0.660257234546993,20
163,4,1.1352383596118123,-0.9995908082297772,9.55376799961061,2197.775311864407,0.6568757023654074,18
165,4,0.0,-0.9914201446967897,7.9488520188669245,972.6278015267176,0.0,16
169,4,1.2530847858282803,-0.9999417105324964,9.689325427035971,2431.960978461538,0.7250644253210565,12
173,4,1.2050453590356518,-0.9998017376659812,9.54652406934783,2324.2406548387094,0.6972676794231909,8
175,4,1.19119860196273,-1.000249176467669,9.486110245180768,2282.372299342105,0.6892556190477215,6
177,4,1.17463817374538,-1.0000755059089512,9.528985199683015,2268.4598013245036,0.6796733645153222,4
179,4,1.1555432048235512,-0.9996836231447859,9.519831150565885,2234.9911077441075,0.6686245649253746,2
181,4,1.1538041170229467,-0.9996591394483646,9.508632239069211,2216.9018673469386,0.6676182876878015,0
