cycle,ambient_temperature,capacity,mean_current,mean_temperature,mean_time,SOH,RUL
125,4,1.1915605250807406,-0.964049565042912,8.077528255423264,2211.3949081967216,0.7186753329795459,56
127,4,1.1726587153109655,-0.954156405475968,7.993540199499143,2199.4181881188124,0.7072749348090135,54
129,4,1.1841133872494156,-0.9703946548779708,7.973181959906697,2183.5843333333337,0.7141836817809554,52
131,4,1.1576825122317769,-0.9568118198331175,7.915947250994455,2165.081164983165,0.6982422188804828,50
133,4,0.0,-0.988731690729091,7.631644271961187,1785.3380571428572,0.0,48
137,4,1.259355851168598,-0.9536560997964092,7.938268366482139,2363.849842105263,0.7595652647329886,44
141,4,1.265883375278026,-0.9718532283937389,8.024531067354474,2330.4180471698105,0.7635022620269846,40
143,4,1.2472598673184119,-0.9745908346175696,8.026701986317695,2290.1148333333335,0.7522697182305071,38
145,4,1.232808747256218,-0.9743182693533817,8.083086131954136,2264.191516233766,0.7435536997790559,36
147,4,1.2319592783041904,-0.9773202136961056,8.282945581406354,2254.968552287582,0.7430413528448431,34
149,4,1.220785786262778,-0.9769934301900783,8.296254318972048,2235.4654026402645,0.7363021961302799,32
153,4,1.2275441303266783,-0.9767440428637847,8.280354632475289,2248.2679407894734,0.7403784096907994,28
157,4,1.2386788414290355,-0.9738169504529768,8.346898191755683,2275.4952703583062,0.7470941761505647,24
159,4,1.2283577755407058,-0.9802233649908892,8.337878264565942,2241.9512715231785,0.7408691499702987,22
161,4,1.2095481507570451,-0.9801797978590467,8.259622932500356,2207.955932659933,0.7295243520602624,20
163,4,1.2082142070681048,-0.9833769221524863,8.290496900072908,2197.775311864407,0.7287198000424283,18
165,4,0.0,-0.9815143614251551,7.381556529300557,972.6278015267176,0.0,16
169,4,1.2998734542832147,-0.9565798060844432,8.321321846834685,2431.960978461538,0.7840029674740702,12
173,4,1.2691220651743778,-0.9772401913298513,8.23807744072398,2324.2406548387094,0.7654556387046152,8
175,4,1.2555144634690785,-0.9839943201059,8.189029507624946,2282.372299342105,0.757248378157824,6
177,4,1.2519876926897657,-0.9871874196801942,8.234868029314756,2268.4598013245036,0.7551212489765401,4
179,4,1.2374982003019996,-0.9901111158822024,8.238279702155017,2234.9911077441075,0.7463820867205759,2
181,4,1.2231273969878986,-0.9865545525457216,8.219372551773532,2216.9018673469386,0.7377145103452633,0
