battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,4,3.8436,-1.9986,28.1323,498.4850,1.8047,0.9232,1.0000,78.0000
5,4,4.0718,-0.0017,28.1556,508.4220,1.8047,0.9232,1.0000,78.0000
5,4,3.8408,-1.9982,28.1828,518.4850,1.8047,0.9201,1.0000,78.0000
5,4,4.0686,-0.0009,28.2150,528.4220,1.8047,0.9201,1.0000,78.0000
5,4,3.8380,-1.9978,28.2313,538.4850,1.8047,0.9170,1.0000,78.0000
5,4,4.0657,-0.0008,28.2722,548.4850,1.8047,0.9170,1.0000,78.0000
5,4,3.8354,-1.9975,28.2786,558.4850,1.8047,0.9139,1.0000,78.0000
5,4,4.0628,-0.0004,28.3301,568.4220,1.8047,0.9139,1.0000,78.0000
5,4,3.8327,-1.9998,28.3302,578.3600,1.8047,0.9109,1.0000,78.0000
5,4,4.0598,-0.0009,28.3631,588.2660,1.8047,0.9109,1.0000,78.0000
5,4,3.8299,-1.9986,28.3787,598.2660,1.8047,0.9078,1.0000,78.0000
5,4,4.0571,0.0011,28.3973,608.3130,1.8047,0.9078,1.0000,78.0000
5,4,3.8272,-1.9978,28.4176,618.2660,1.8047,0.9047,1.0000,78.0000
5,4,4.0541,0.0008,28.4484,628.2190,1.8047,0.9047,1.0000,78.0000
5,4,3.8245,-1.9984,28.4669,638.2190,1.8047,0.9016,1.0000,78.0000
5,4,4.0513,-0.0027,28.4990,648.1410,1.8047,0.9016,1.0000,78.0000
5,4,3.8217,-1.9983,28.5102,658.0790,1.8047,0.8986,1.0000,78.0000
5,4,4.0482,0.0001,28.5429,668.0160,1.8047,0.8986,1.0000,78.0000
5,4,3.8191,-2.0007,28.5613,677.9850,1.8047,0.8955,1.0000,78.0000
5,4,4.0454,-0.0004,28.5875,687.9690,1.8047,0.8955,1.0000,78.0000
5,4,3.8163,-1.9983,28.6008,697.9220,1.8047,0.8924,1.0000,78.0000
5,4,4.0424,-0.0019,28.6265,707.8600,1.8047,0.8924,1.0000,78.0000
5,4,3.8137,-1.9980,28.6442,717.7970,1.8047,0.8894,1.0000,78.0000
5,4,4.0398,-0.0012,28.6715,727.7500,1.8047,0.8894,1.0000,78.0000
5,4,3.8112,-1.9983,28.6933,737.7190,1.8047,0.8863,1.0000,78.0000
5,4,4.0369,-0.0000,28.7203,747.7190,1.8047,0.8863,1.0000,78.0000
5,4,3.8085,-1.9968,28.7319,757.6410,1.8047,0.8833,1.0000,78.0000
5,4,4.0339,-0.0039,28.7542,767.5790,1.8047,0.8833,1.0000,78.0000
5,4,3.8058,-1.9988,28.7761,777.5940,1.8047,0.8802,1.0000,78.0000
5,4,4.0311,-0.0011,28.7972,787.5320,1.8047,0.8802,1.0000,78.0000
5,4,3.8033,-1.9975,28.8191,797.5000,1.8047,0.8771,1.0000,78.0000
5,4,4.0286,-0.0004,28.8468,807.5000,1.8047,0.8771,1.0000,78.0000
5,4,3.8007,-1.9984,28.8603,817.5160,1.8047,0.8740,1.0000,78.0000
5,4,4.0256,-0.0019,28.8885,827.4380,1.8047,0.8740,1.0000,78.0000
5,4,3.7983,-1.9996,28.8873,837.3750,1.8047,0.8710,1.0000,78.0000
5,4,4.0230,-0.0016,28.9177,847.3600,1.8047,0.8710,1.0000,78.0000
5,4,3.7957,-1.9978,28.9417,857.3750,1.8047,0.8679,1.0000,78.0000
5,4,4.0203,-0.0008,28.9750,867.3600,1.8047,0.8679,1.0000,78.0000
5,4,3.7935,-1.9977,28.9844,877.3290,1.8047,0.8648,1.0000,78.0000
5,4,4.0178,-0.0018,29.0176,887.3600,1.8047,0.8648,1.0000,78.0000
5,4,3.7910,-1.9984,29.0320,897.2970,1.8047,0.8618,1.0000,78.0000
5,4,4.0153,0.0012,29.0584,907.3130,1.8047,0.8618,1.0000,78.0000
5,4,3.7887,-1.9978,29.0726,917.2350,1.8047,0.8587,1.0000,78.0000
5,4,4.0127,-0.0004,29.1116,927.1720,1.8047,0.8587,1.0000,78.0000
5,4,3.7864,-1.9989,29.1234,937.1250,1.8047,0.8556,1.0000,78.0000
5,4,4.0101,-0.0018,29.1512,947.0630,1.8047,0.8556,1.0000,78.0000
5,4,3.7842,-1.9988,29.1648,957.0000,1.8047,0.8526,1.0000,78.0000
5,4,4.0077,-0.0022,29.1981,966.9540,1.8047,0.8526,1.0000,78.0000
5,4,3.7819,-1.9998,29.2060,976.9540,1.8047,0.8495,1.0000,78.0000
5,4,4.0054,-0.0012,29.2459,986.9540,1.8047,0.8495,1.0000,78.0000
5,4,3.7795,-1.9986,29.2517,997.0160,1.8047,0.8464,1.0000,78.0000
5,4,4.0027,0.0002,29.2895,1006.9690,1.8047,0.8464,1.0000,78.0000
5,4,3.7771,-1.9996,29.3018,1016.9380,1.8047,0.8433,1.0000,78.0000
5,4,4.0002,-0.0011,29.3352,1026.8600,1.8047,0.8433,1.0000,78.0000
5,4,3.7750,-1.9973,29.3542,1036.8600,1.8047,0.8403,1.0000,78.0000
5,4,3.9977,-0.0017,29.3735,1046.8290,1.8047,0.8403,1.0000,78.0000
5,4,3.7725,-1.9970,29.3976,1056.7660,1.8047,0.8372,1.0000,78.0000
5,4,3.9951,-0.0020,29.4329,1066.7350,1.8047,0.8372,1.0000,78.0000
5,4,3.7701,-1.9978,29.4450,1076.7190,1.8047,0.8341,1.0000,78.0000
5,4,3.9925,-0.0009,29.4724,1086.6570,1.8047,0.8341,1.0000,78.0000
5,4,3.7675,-1.9976,29.4863,1096.7500,1.8047,0.8310,1.0000,78.0000
5,4,3.9897,-0.0005,29.5145,1106.7040,1.8047,0.8310,1.0000,78.0000
5,4,3.7652,-1.9988,29.5301,1116.6880,1.8047,0.8280,1.0000,78.0000
5,4,3.9870,-0.0031,29.5550,1126.6410,1.8047,0.8280,1.0000,78.0000
5,4,3.7627,-1.9998,29.5822,1136.6100,1.8047,0.8249,1.0000,78.0000
5,4,3.9844,-0.0011,29.6049,1146.5940,1.8047,0.8249,1.0000,78.0000
5,4,3.7601,-1.9982,29.6142,1156.5470,1.8047,0.8218,1.0000,78.0000
5,4,3.9817,-0.0021,29.6313,1166.5160,1.8047,0.8218,1.0000,78.0000
5,4,3.7575,-1.9967,29.6505,1176.5940,1.8047,0.8187,1.0000,78.0000
5,4,3.9789,-0.0004,29.6739,1186.5160,1.8047,0.8187,1.0000,78.0000
5,4,3.7547,-1.9972,29.6811,1196.5320,1.8047,0.8156,1.0000,78.0000
5,4,3.9759,-0.0005,29.7093,1206.4850,1.8047,0.8156,1.0000,78.0000
5,4,3.7522,-1.9994,29.7186,1216.4380,1.8047,0.8126,1.0000,78.0000
5,4,3.9731,-0.0013,29.7450,1226.3910,1.8047,0.8126,1.0000,78.0000
5,4,3.7493,-1.9958,29.7461,1236.3600,1.8047,0.8095,1.0000,78.0000
5,4,3.9705,-0.0041,29.7712,1246.3750,1.8047,0.8095,1.0000,78.0000
5,4,3.7467,-1.9964,29.7729,1256.3910,1.8047,0.8064,1.0000,78.0000
5,4,3.9675,-0.0022,29.7884,1266.3910,1.8047,0.8064,1.0000,78.0000
5,4,3.7440,-1.9971,29.7876,1276.3440,1.8047,0.8034,1.0000,78.0000
5,4,3.9646,-0.0012,29.8087,1286.3290,1.8047,0.8034,1.0000,78.0000
5,4,3.7414,-1.9961,29.8145,1296.2970,1.8047,0.8003,1.0000,78.0000
5,4,3.9621,0.0007,29.8352,1306.3750,1.8047,0.8003,1.0000,78.0000
5,4,3.7386,-1.9998,29.8415,1316.3290,1.8047,0.7972,1.0000,78.0000
5,4,3.9592,-0.0014,29.8617,1326.2660,1.8047,0.7972,1.0000,78.0000
5,4,3.7359,-1.9990,29.8510,1336.2660,1.8047,0.7942,1.0000,78.0000
5,4,3.9563,-0.0005,29.8588,1346.2350,1.8047,0.7942,1.0000,78.0000
5,4,3.7332,-1.9995,29.8575,1356.2040,1.8047,0.7911,1.0000,78.0000
5,4,3.9536,-0.0020,29.8690,1366.1880,1.8047,0.7911,1.0000,78.0000
5,4,3.7307,-1.9948,29.8652,1376.1100,1.8047,0.7880,1.0000,78.0000
5,4,3.9510,-0.0007,29.8733,1386.0790,1.8047,0.7880,1.0000,78.0000
5,4,3.7281,-1.9967,29.8764,1396.0470,1.8047,0.7850,1.0000,78.0000
5,4,3.9484,0.0008,29.8786,1405.9850,1.8047,0.7850,1.0000,78.0000
5,4,3.7255,-1.9969,29.8758,1415.9380,1.8047,0.7819,1.0000,78.0000
5,4,3.9458,-0.0025,29.8825,1425.8600,1.8047,0.7819,1.0000,78.0000
5,4,3.7228,-1.9976,29.8737,1435.8600,1.8047,0.7788,1.0000,78.0000
5,4,3.9430,-0.0015,29.8819,1445.7970,1.8047,0.7788,1.0000,78.0000
5,4,3.7204,-1.9970,29.8851,1455.7970,1.8047,0.7758,1.0000,78.0000
5,4,3.9408,-0.0002,29.8960,1465.7970,1.8047,0.7758,1.0000,78.0000
5,4,3.7180,-1.9939,29.8807,1475.7500,1.8047,0.7727,1.0000,78.0000
5,4,3.9382,-0.0001,29.8869,1485.6720,1.8047,0.7727,1.0000,78.0000
5,4,3.7155,-1.9972,29.8733,1495.7500,1.8047,0.7696,1.0000,78.0000
5,4,3.9357,0.0012,29.8850,1505.8440,1.8047,0.7696,1.0000,78.0000
5,4,3.7133,-1.9976,29.8795,1515.7970,1.8047,0.7665,1.0000,78.0000
5,4,3.9334,-0.0025,29.8869,1525.7660,1.8047,0.7665,1.0000,78.0000
5,4,3.7109,-1.9969,29.8789,1535.7820,1.8047,0.7635,1.0000,78.0000
5,4,3.9312,-0.0022,29.8866,1545.7500,1.8047,0.7635,1.0000,78.0000
5,4,3.7086,-1.9969,29.8752,1555.7190,1.8047,0.7604,1.0000,78.0000
5,4,3.9287,-0.0025,29.8762,1565.6410,1.8047,0.7604,1.0000,78.0000
5,4,3.7064,-1.9978,29.8722,1575.6570,1.8047,0.7573,1.0000,78.0000
5,4,3.9267,-0.0009,29.8858,1585.6250,1.8047,0.7573,1.0000,78.0000
5,4,3.7039,-1.9993,29.8764,1595.6570,1.8047,0.7542,1.0000,78.0000
5,4,3.9243,-0.0023,29.8741,1605.6410,1.8047,0.7542,1.0000,78.0000
5,4,3.7019,-1.9991,29.8612,1615.5470,1.8047,0.7512,1.0000,78.0000
5,4,3.9222,-0.0034,29.8707,1625.5940,1.8047,0.7512,1.0000,78.0000
5,4,3.6997,-1.9957,29.8690,1635.6100,1.8047,0.7481,1.0000,78.0000
5,4,3.9200,-0.0003,29.8690,1645.6100,1.8047,0.7481,1.0000,78.0000
5,4,3.6976,-1.9966,29.8582,1655.5630,1.8047,0.7450,1.0000,78.0000
5,4,3.9179,0.0006,29.8600,1665.6250,1.8047,0.7450,1.0000,78.0000
5,4,3.6954,-1.9982,29.8594,1675.5940,1.8047,0.7420,1.0000,78.0000
5,4,3.9157,-0.0015,29.8592,1685.5470,1.8047,0.7420,1.0000,78.0000
5,4,3.6933,-1.9969,29.8505,1695.5790,1.8047,0.7389,1.0000,78.0000
5,4,3.9134,-0.0021,29.8638,1705.5320,1.8047,0.7389,1.0000,78.0000
5,4,3.6913,-1.9968,29.8568,1715.5160,1.8047,0.7358,1.0000,78.0000
5,4,3.9112,-0.0018,29.8679,1725.4540,1.8047,0.7358,1.0000,78.0000
5,4,3.6890,-1.9969,29.8615,1735.5000,1.8047,0.7327,1.0000,78.0000
5,4,3.9092,-0.0015,29.8681,1745.5160,1.8047,0.7327,1.0000,78.0000
5,4,3.6870,-1.9960,29.8641,1755.5320,1.8047,0.7296,1.0000,78.0000
5,4,3.9073,0.0010,29.8688,1765.4690,1.8047,0.7296,1.0000,78.0000
5,4,3.6850,-1.9966,29.8663,1775.4850,1.8047,0.7266,1.0000,78.0000
5,4,3.9051,-0.0020,29.8770,1785.4220,1.8047,0.7266,1.0000,78.0000
5,4,3.6830,-1.9967,29.8746,1795.3600,1.8047,0.7235,1.0000,78.0000
5,4,3.9029,-0.0028,29.8811,1805.3910,1.8047,0.7235,1.0000,78.0000
5,4,3.6808,-1.9955,29.8834,1815.3750,1.8047,0.7204,1.0000,78.0000
5,4,3.9009,-0.0034,29.8881,1825.4380,1.8047,0.7204,1.0000,78.0000
5,4,3.6791,-1.9980,29.8782,1835.3750,1.8047,0.7174,1.0000,78.0000
5,4,3.8990,-0.0045,29.8855,1845.3910,1.8047,0.7174,1.0000,78.0000
5,4,3.6770,-1.9976,29.8875,1855.3130,1.8047,0.7143,1.0000,78.0000
5,4,3.8969,-0.0044,29.9124,1865.3600,1.8047,0.7143,1.0000,78.0000
5,4,3.6750,-1.9944,29.9040,1875.3130,1.8047,0.7112,1.0000,78.0000
5,4,3.8949,-0.0004,29.9103,1885.3130,1.8047,0.7112,1.0000,78.0000
5,4,3.6731,-1.9996,29.9040,1895.2660,1.8047,0.7082,1.0000,78.0000
5,4,3.8928,-0.0021,29.9190,1905.2350,1.8047,0.7082,1.0000,78.0000
5,4,3.6710,-1.9961,29.9139,1915.2350,1.8047,0.7051,1.0000,78.0000
5,4,3.8908,-0.0026,29.9351,1925.1720,1.8047,0.7051,1.0000,78.0000
5,4,3.6690,-1.9956,29.9287,1935.1720,1.8047,0.7020,1.0000,78.0000
5,4,3.8885,-0.0010,29.9469,1945.2040,1.8047,0.7020,1.0000,78.0000
5,4,3.6670,-1.9960,29.9423,1955.1570,1.8047,0.6990,1.0000,78.0000
5,4,3.8866,0.0002,29.9553,1965.1250,1.8047,0.6990,1.0000,78.0000
5,4,3.6651,-1.9963,29.9550,1975.1100,1.8047,0.6959,1.0000,78.0000
5,4,3.8846,-0.0010,29.9787,1985.0790,1.8047,0.6959,1.0000,78.0000
5,4,3.6631,-1.9966,29.9873,1995.1100,1.8047,0.6928,1.0000,78.0000
5,4,3.8824,-0.0008,29.9916,2005.1250,1.8047,0.6928,1.0000,78.0000
5,4,3.6612,-1.9946,29.9858,2015.0630,1.8047,0.6898,1.0000,78.0000
5,4,3.8805,-0.0045,29.9990,2025.1570,1.8047,0.6898,1.0000,78.0000
5,4,3.6593,-1.9956,30.0041,2035.1250,1.8047,0.6867,1.0000,78.0000
5,4,3.8786,-0.0008,30.0134,2045.0940,1.8047,0.6867,1.0000,78.0000
5,4,3.6574,-1.9958,30.0123,2055.0790,1.8047,0.6836,1.0000,78.0000
5,4,3.8764,-0.0022,30.0207,2065.0320,1.8047,0.6836,1.0000,78.0000
5,4,3.6555,-1.9950,30.0318,2074.9850,1.8047,0.6806,1.0000,78.0000
5,4,3.8744,-0.0020,30.0421,2084.9380,1.8047,0.6806,1.0000,78.0000
5,4,3.6534,-1.9973,30.0396,2094.9540,1.8047,0.6775,1.0000,78.0000
5,4,3.8724,-0.0022,30.0651,2104.8910,1.8047,0.6775,1.0000,78.0000
5,4,3.6515,-1.9948,30.0613,2114.8440,1.8047,0.6744,1.0000,78.0000
5,4,3.8704,-0.0006,30.0833,2124.8130,1.8047,0.6744,1.0000,78.0000
5,4,3.6495,-1.9971,30.0757,2134.7820,1.8047,0.6714,1.0000,78.0000
5,4,3.8684,-0.0010,30.0915,2144.7500,1.8047,0.6714,1.0000,78.0000
5,4,3.6478,-1.9946,30.0897,2154.6880,1.8047,0.6683,1.0000,78.0000
5,4,3.8666,-0.0012,30.1083,2164.6410,1.8047,0.6683,1.0000,78.0000
5,4,3.6458,-1.9978,30.1050,2174.6880,1.8047,0.6652,1.0000,78.0000
5,4,3.8645,-0.0038,30.1197,2184.6570,1.8047,0.6652,1.0000,78.0000
5,4,3.6439,-1.9969,30.1133,2194.6880,1.8047,0.6621,1.0000,78.0000
5,4,3.8625,-0.0019,30.1470,2204.6100,1.8047,0.6621,1.0000,78.0000
5,4,3.6420,-1.9959,30.1248,2214.5630,1.8047,0.6591,1.0000,78.0000
5,4,3.8604,0.0010,30.1498,2224.5940,1.8047,0.6591,1.0000,78.0000
5,4,3.6400,-1.9956,30.1573,2234.5470,1.8047,0.6560,1.0000,78.0000
5,4,3.8586,0.0001,30.1639,2244.5320,1.8047,0.6560,1.0000,78.0000
5,4,3.6383,-1.9969,30.1650,2254.4850,1.8047,0.6530,1.0000,78.0000
5,4,3.8566,-0.0052,30.1804,2264.5160,1.8047,0.6529,1.0000,78.0000
5,4,3.6365,-1.9965,30.1764,2274.4850,1.8047,0.6499,1.0000,78.0000
5,4,3.8547,-0.0012,30.1958,2284.4380,1.8047,0.6499,1.0000,78.0000
5,4,3.6345,-1.9963,30.1958,2294.5000,1.8047,0.6468,1.0000,78.0000
5,4,3.8528,-0.0006,30.2126,2304.5160,1.8047,0.6468,1.0000,78.0000
5,4,3.6327,-1.9953,30.2065,2314.5000,1.8047,0.6437,1.0000,78.0000
5,4,3.8507,-0.0007,30.2187,2324.4380,1.8047,0.6437,1.0000,78.0000
5,4,3.6309,-1.9957,30.2386,2334.3750,1.8047,0.6407,1.0000,78.0000
5,4,3.8490,-0.0007,30.2405,2344.4070,1.8047,0.6407,1.0000,78.0000
5,4,3.6291,-1.9984,30.2337,2354.3750,1.8047,0.6376,1.0000,78.0000
5,4,3.8470,-0.0008,30.2581,2364.3290,1.8047,0.6376,1.0000,78.0000
5,4,3.6270,-1.9967,30.2520,2374.3750,1.8047,0.6345,1.0000,78.0000
5,4,3.8450,-0.0013,30.2724,2384.4220,1.8047,0.6345,1.0000,78.0000
5,4,3.6253,-1.9973,30.2659,2394.3750,1.8047,0.6314,1.0000,78.0000
5,4,3.8432,-0.0024,30.2773,2404.3130,1.8047,0.6314,1.0000,78.0000
5,4,3.6235,-1.9970,30.2858,2414.2660,1.8047,0.6284,1.0000,78.0000
5,4,3.8413,-0.0019,30.2971,2424.2040,1.8047,0.6284,1.0000,78.0000
5,4,3.6216,-1.9969,30.2950,2434.1720,1.8047,0.6253,1.0000,78.0000
5,4,3.8394,-0.0004,30.3115,2444.1720,1.8047,0.6253,1.0000,78.0000
5,4,3.6201,-1.9954,30.3167,2454.1570,1.8047,0.6223,1.0000,78.0000
5,4,3.8376,-0.0033,30.3257,2464.1880,1.8047,0.6222,1.0000,78.0000
5,4,3.6183,-1.9952,30.3334,2474.1100,1.8047,0.6192,1.0000,78.0000
5,4,3.8362,-0.0026,30.3416,2484.0470,1.8047,0.6192,1.0000,78.0000
5,4,3.6163,-2.0035,30.3347,2494.0000,1.8047,0.6161,1.0000,78.0000
5,4,3.8342,0.0010,30.3580,2503.9540,1.8047,0.6161,1.0000,78.0000
5,4,3.6146,-1.9955,30.3532,2513.8910,1.8047,0.6131,1.0000,78.0000
5,4,3.8322,0.0003,30.3719,2523.8440,1.8047,0.6131,1.0000,78.0000
5,4,3.6129,-1.9962,30.3575,2533.7500,1.8047,0.6100,1.0000,78.0000
5,4,3.8302,-0.0008,30.3767,2543.6720,1.8047,0.6100,1.0000,78.0000
5,4,3.6110,-1.9973,30.3800,2553.6720,1.8047,0.6070,1.0000,78.0000
5,4,3.8285,0.0010,30.3802,2563.6410,1.8047,0.6070,1.0000,78.0000
5,4,3.6093,-1.9970,30.3967,2573.5630,1.8047,0.6039,1.0000,78.0000
5,4,3.8269,0.0019,30.4003,2583.5630,1.8047,0.6039,1.0000,78.0000
5,4,3.6076,-1.9973,30.4030,2593.5940,1.8047,0.6008,1.0000,78.0000
5,4,3.8251,0.0004,30.4183,2603.6250,1.8047,0.6008,1.0000,78.0000
5,4,3.6059,-1.9965,30.4220,2613.5630,1.8047,0.5978,1.0000,78.0000
5,4,3.8230,-0.0030,30.4229,2623.5160,1.8047,0.5978,1.0000,78.0000
5,4,3.6040,-1.9968,30.4272,2633.5470,1.8047,0.5947,1.0000,78.0000
5,4,3.8214,-0.0024,30.4374,2643.5160,1.8047,0.5947,1.0000,78.0000
5,4,3.6022,-1.9969,30.4407,2653.4690,1.8047,0.5916,1.0000,78.0000
5,4,3.8195,0.0010,30.4514,2663.4690,1.8047,0.5916,1.0000,78.0000
5,4,3.6004,-1.9970,30.4523,2673.4380,1.8047,0.5885,1.0000,78.0000
5,4,3.8177,0.0007,30.4687,2683.4220,1.8047,0.5885,1.0000,78.0000
5,4,3.5986,-1.9983,30.4686,2693.4070,1.8047,0.5855,1.0000,78.0000
5,4,3.8160,-0.0032,30.4804,2703.3910,1.8047,0.5855,1.0000,78.0000
5,4,3.5970,-1.9955,30.4743,2713.3600,1.8047,0.5824,1.0000,78.0000
5,4,3.8145,-0.0020,30.4882,2723.3910,1.8047,0.5824,1.0000,78.0000
5,4,3.5954,-1.9951,30.4831,2733.3600,1.8047,0.5793,1.0000,78.0000
5,4,3.8125,-0.0028,30.4954,2743.2970,1.8047,0.5793,1.0000,78.0000
5,4,3.5935,-1.9942,30.5036,2753.3130,1.8047,0.5763,1.0000,78.0000
5,4,3.8109,-0.0010,30.5231,2763.2660,1.8047,0.5763,1.0000,78.0000
5,4,3.5917,-1.9954,30.5222,2773.2500,1.8047,0.5732,1.0000,78.0000
5,4,3.8090,-0.0025,30.5379,2783.2660,1.8047,0.5732,1.0000,78.0000
5,4,3.5903,-1.9943,30.5296,2793.1570,1.8047,0.5702,1.0000,78.0000
5,4,3.8074,-0.0010,30.5480,2803.1250,1.8047,0.5702,1.0000,78.0000
5,4,3.5885,-1.9953,30.5467,2813.0940,1.8047,0.5671,1.0000,78.0000
5,4,3.8057,-0.0017,30.5511,2823.0470,1.8047,0.5671,1.0000,78.0000
5,4,3.5868,-1.9953,30.5573,2833.0320,1.8047,0.5640,1.0000,78.0000
5,4,3.8040,-0.0031,30.5682,2842.9850,1.8047,0.5640,1.0000,78.0000
5,4,3.5850,-1.9944,30.5686,2852.9220,1.8047,0.5610,1.0000,78.0000
5,4,3.8022,0.0002,30.5899,2862.8750,1.8047,0.5610,1.0000,78.0000
5,4,3.5833,-1.9983,30.5842,2872.9220,1.8047,0.5579,1.0000,78.0000
5,4,3.8005,-0.0039,30.5960,2882.8440,1.8047,0.5579,1.0000,78.0000
5,4,3.5815,-1.9952,30.6005,2892.8290,1.8047,0.5548,1.0000,78.0000
5,4,3.7988,-0.0035,30.6072,2902.8290,1.8047,0.5548,1.0000,78.0000
5,4,3.5799,-1.9937,30.6080,2912.8290,1.8047,0.5517,1.0000,78.0000
5,4,3.7972,-0.0018,30.6140,2922.7820,1.8047,0.5517,1.0000,78.0000
5,4,3.5781,-1.9962,30.6187,2932.8290,1.8047,0.5486,1.0000,78.0000
5,4,3.7955,-0.0014,30.6432,2942.7500,1.8047,0.5486,1.0000,78.0000
5,4,3.5765,-1.9941,30.6372,2952.7350,1.8047,0.5456,1.0000,78.0000
5,4,3.7938,-0.0013,30.6579,2962.7500,1.8047,0.5456,1.0000,78.0000
5,4,3.5749,-1.9962,30.6589,2972.7820,1.8047,0.5425,1.0000,78.0000
5,4,3.7922,-0.0012,30.6686,2982.8130,1.8047,0.5425,1.0000,78.0000
5,4,3.5734,-1.9957,30.6621,2992.7660,1.8047,0.5394,1.0000,78.0000
5,4,3.7906,-0.0021,30.6687,3002.7820,1.8047,0.5394,1.0000,78.0000
5,4,3.5717,-1.9952,30.6714,3012.7190,1.8047,0.5364,1.0000,78.0000
5,4,3.7890,-0.0000,30.6901,3022.7040,1.8047,0.5364,1.0000,78.0000
