battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL_cycles
5,1,3.1946,-2.0152,12.0494,337.5310,0.8584,0.7862,0.3609,0.0000
5,1,3.1980,-2.0123,12.1236,346.9530,0.8584,0.7801,0.3609,0.0000
5,1,3.2012,-2.0120,12.1770,356.2500,0.8584,0.7740,0.3609,0.0000
5,1,3.2041,-2.0129,12.2179,365.5780,0.8584,0.7679,0.3609,0.0000
5,1,3.2067,-2.0117,12.2902,374.9060,0.8584,0.7619,0.3609,0.0000
5,1,3.2091,-2.0131,12.3751,384.2660,0.8584,0.7558,0.3609,0.0000
5,1,3.2116,-2.0133,12.4522,393.6100,0.8584,0.7497,0.3609,0.0000
5,1,3.2139,-2.0140,12.5240,403.0310,0.8584,0.7435,0.3609,0.0000
5,1,3.2156,-2.0156,12.5667,412.3600,0.8584,0.7375,0.3609,0.0000
5,1,3.2176,-2.0147,12.6447,421.7500,0.8584,0.7313,0.3609,0.0000
5,1,3.2194,-2.0116,12.6711,431.0780,0.8584,0.7253,0.3609,0.0000
5,1,3.2211,-2.0132,12.7133,440.4060,0.8584,0.7192,0.3609,0.0000
5,1,3.2221,-2.0131,12.8038,449.8280,0.8584,0.7131,0.3609,0.0000
5,1,3.2232,-2.0126,12.8153,459.1410,0.8584,0.7070,0.3609,0.0000
5,1,3.2243,-2.0146,12.8277,468.5160,0.8584,0.7009,0.3609,0.0000
5,1,3.2252,-2.0138,12.9393,477.8750,0.8584,0.6948,0.3609,0.0000
5,1,3.2259,-2.0135,12.9738,487.2030,0.8584,0.6887,0.3609,0.0000
5,1,3.2263,-2.0132,13.0060,496.5470,0.8584,0.6826,0.3609,0.0000
5,1,3.2271,-2.0131,13.0784,505.9060,0.8584,0.6765,0.3609,0.0000
5,1,3.2276,-2.0125,13.1616,515.2500,0.8584,0.6704,0.3609,0.0000
5,1,3.2279,-2.0138,13.1668,524.5940,0.8584,0.6643,0.3609,0.0000
5,1,3.2280,-2.0131,13.1758,533.9380,0.8584,0.6583,0.3609,0.0000
5,1,3.2282,-2.0127,13.2454,543.2500,0.8584,0.6522,0.3609,0.0000
5,1,3.2283,-2.0147,13.2402,552.5940,0.8584,0.6461,0.3609,0.0000
5,1,3.2282,-2.0135,13.1102,561.9530,0.8584,0.6400,0.3609,0.0000
5,1,3.2276,-2.0125,12.6658,571.2810,0.8584,0.6339,0.3609,0.0000
5,1,3.2266,-2.0119,12.3558,580.6250,0.8584,0.6278,0.3609,0.0000
5,1,3.2252,-2.0132,12.1985,589.9690,0.8584,0.6218,0.3609,0.0000
5,1,3.2235,-2.0121,12.1034,599.2660,0.8584,0.6157,0.3609,0.0000
5,1,3.2213,-2.0128,12.0477,608.6560,0.8584,0.6096,0.3609,0.0000
5,1,3.2192,-2.0136,11.9273,618.0310,0.8584,0.6035,0.3609,0.0000
5,1,3.2174,-2.0134,11.8227,627.3910,0.8584,0.5974,0.3609,0.0000
5,1,3.2136,-2.0116,11.7632,636.8130,0.8584,0.5912,0.3609,0.0000
5,1,3.2110,-2.0133,11.5716,646.2190,0.8584,0.5851,0.3609,0.0000
5,1,3.2080,-2.0148,11.5266,655.6250,0.8584,0.5790,0.3609,0.0000
5,1,3.2049,-2.0124,11.5327,665.0000,0.8584,0.5729,0.3609,0.0000
5,1,3.2015,-2.0151,11.4149,674.3440,0.8584,0.5668,0.3609,0.0000
5,1,3.1981,-2.0145,11.3530,683.7190,0.8584,0.5607,0.3609,0.0000
5,1,3.1947,-2.0126,11.3533,693.0470,0.8584,0.5546,0.3609,0.0000
5,1,3.1913,-2.0122,11.2828,702.3910,0.8584,0.5485,0.3609,0.0000
5,1,3.1874,-2.0134,11.2229,711.7810,0.8584,0.5424,0.3609,0.0000
5,1,3.1840,-2.0129,11.1259,721.1100,0.8584,0.5363,0.3609,0.0000
5,1,3.1803,-2.0140,11.1196,730.4850,0.8584,0.5302,0.3609,0.0000
5,1,3.1764,-2.0140,11.0032,739.8750,0.8584,0.5241,0.3609,0.0000
5,1,3.1727,-2.0138,11.2624,749.2030,0.8584,0.5180,0.3609,0.0000
5,1,3.1688,-2.0120,11.5448,758.5470,0.8584,0.5119,0.3609,0.0000
5,1,3.1656,-2.0137,11.7639,767.8280,0.8584,0.5059,0.3609,0.0000
5,1,3.1624,-2.0126,11.9111,777.1720,0.8584,0.4998,0.3609,0.0000
5,1,3.1593,-2.0119,11.9535,786.5160,0.8584,0.4937,0.3609,0.0000
5,1,3.1565,-2.0112,12.1157,795.9060,0.8584,0.4876,0.3609,0.0000
5,1,3.1538,-2.0129,12.2329,805.2660,0.8584,0.4815,0.3609,0.0000
5,1,3.1509,-2.0135,12.2803,814.6560,0.8584,0.4754,0.3609,0.0000
5,1,3.1485,-2.0155,12.3576,824.0000,0.8584,0.4693,0.3609,0.0000
5,1,3.1462,-2.0124,12.4149,833.3130,0.8584,0.4632,0.3609,0.0000
5,1,3.1436,-2.0129,12.4332,842.7350,0.8584,0.4571,0.3609,0.0000
5,1,3.1412,-2.0140,12.4977,852.0780,0.8584,0.4510,0.3609,0.0000
5,1,3.1385,-2.0106,12.5906,861.4060,0.8584,0.4449,0.3609,0.0000
5,1,3.1359,-2.0139,12.6444,870.7500,0.8584,0.4388,0.3609,0.0000
5,1,3.1333,-2.0110,12.6889,880.0940,0.8584,0.4328,0.3609,0.0000
5,1,3.1305,-2.0131,12.7130,889.5780,0.8584,0.4266,0.3609,0.0000
5,1,3.1279,-2.0130,12.7248,898.9530,0.8584,0.4205,0.3609,0.0000
5,1,3.1251,-2.0120,12.8125,908.3130,0.8584,0.4144,0.3609,0.0000
5,1,3.1222,-2.0120,12.8722,917.6720,0.8584,0.4083,0.3609,0.0000
5,1,3.1195,-2.0120,12.9550,927.0160,0.8584,0.4022,0.3609,0.0000
5,1,3.1168,-2.0127,13.0564,936.4220,0.8584,0.3961,0.3609,0.0000
5,1,3.1138,-2.0119,13.0600,945.7970,0.8584,0.3900,0.3609,0.0000
5,1,3.1109,-2.0126,13.1544,955.1720,0.8584,0.3839,0.3609,0.0000
5,1,3.1078,-2.0128,13.1753,964.5470,0.8584,0.3778,0.3609,0.0000
5,1,3.1050,-2.0135,13.2419,973.9220,0.8584,0.3717,0.3609,0.0000
5,1,3.1020,-2.0126,13.2712,983.2810,0.8584,0.3656,0.3609,0.0000
5,1,3.0987,-2.0132,13.2435,992.6250,0.8584,0.3595,0.3609,0.0000
5,1,3.0954,-2.0131,13.3337,1002.0000,0.8584,0.3534,0.3609,0.0000
5,1,3.0917,-2.0132,13.3891,1011.4690,0.8584,0.3472,0.3609,0.0000
5,1,3.0883,-2.0137,13.4357,1020.8280,0.8584,0.3411,0.3609,0.0000
5,1,3.0850,-2.0125,13.5165,1030.1720,0.8584,0.3350,0.3609,0.0000
5,1,3.0814,-2.0153,13.5682,1039.5160,0.8584,0.3289,0.3609,0.0000
5,1,3.0777,-2.0133,13.5910,1048.8910,0.8584,0.3228,0.3609,0.0000
5,1,3.0742,-2.0116,13.6644,1058.2500,0.8584,0.3167,0.3609,0.0000
5,1,3.0705,-2.0113,13.7502,1067.6100,0.8584,0.3106,0.3609,0.0000
5,1,3.0665,-2.0146,13.7342,1076.9530,0.8584,0.3045,0.3609,0.0000
5,1,3.0627,-2.0129,13.8143,1086.3130,0.8584,0.2984,0.3609,0.0000
5,1,3.0587,-2.0130,13.9100,1095.6410,0.8584,0.2924,0.3609,0.0000
5,1,3.0549,-2.0128,13.9197,1105.0630,0.8584,0.2862,0.3609,0.0000
5,1,3.0505,-2.0119,13.9279,1114.4060,0.8584,0.2801,0.3609,0.0000
5,1,3.0465,-2.0129,13.9865,1123.7810,0.8584,0.2740,0.3609,0.0000
5,1,3.0419,-2.0147,14.1032,1133.1720,0.8584,0.2679,0.3609,0.0000
5,1,3.0374,-2.0136,14.1138,1142.5310,0.8584,0.2618,0.3609,0.0000
5,1,3.0331,-2.0116,14.1439,1151.8910,0.8584,0.2557,0.3609,0.0000
5,1,3.0283,-2.0128,14.2066,1161.2350,0.8584,0.2496,0.3609,0.0000
5,1,3.0236,-2.0122,14.2810,1170.6410,0.8584,0.2435,0.3609,0.0000
5,1,3.0192,-2.0128,14.2944,1180.0160,0.8584,0.2374,0.3609,0.0000
5,1,3.0139,-2.0140,14.3856,1189.3910,0.8584,0.2313,0.3609,0.0000
5,1,3.0091,-2.0134,14.4307,1198.7030,0.8584,0.2252,0.3609,0.0000
5,1,3.0040,-2.0127,14.3885,1208.0940,0.8584,0.2191,0.3609,0.0000
5,1,2.9989,-2.0153,14.5042,1217.4530,0.8584,0.2130,0.3609,0.0000
5,1,2.9937,-2.0147,14.5412,1226.7500,0.8584,0.2069,0.3609,0.0000
5,1,2.9884,-2.0141,14.6352,1236.0940,0.8584,0.2009,0.3609,0.0000
5,1,2.9830,-2.0123,14.6654,1245.4530,0.8584,0.1948,0.3609,0.0000
5,1,2.9777,-2.0210,14.7281,1254.7970,0.8584,0.1887,0.3609,0.0000
5,1,2.9719,-2.0130,14.7766,1264.2500,0.8584,0.1825,0.3609,0.0000
5,1,2.9662,-2.0127,14.8493,1273.7350,0.8584,0.1763,0.3609,0.0000
5,1,2.9602,-2.0138,14.9006,1283.1720,0.8584,0.1702,0.3609,0.0000
5,1,2.9539,-2.0118,14.9987,1292.6560,0.8584,0.1640,0.3609,0.0000
5,1,2.9480,-2.0126,15.0632,1302.1560,0.8584,0.1578,0.3609,0.0000
5,1,2.9417,-2.0122,15.1116,1311.6720,0.8584,0.1516,0.3609,0.0000
5,1,2.9350,-2.0125,15.1446,1321.1250,0.8584,0.1455,0.3609,0.0000
5,1,2.9285,-2.0125,15.2249,1330.6250,0.8584,0.1393,0.3609,0.0000
5,1,2.9215,-2.0130,15.3454,1340.1720,0.8584,0.1330,0.3609,0.0000
5,1,2.9146,-2.0122,15.3694,1349.7030,0.8584,0.1268,0.3609,0.0000
5,1,2.9073,-2.0138,15.3881,1359.2350,0.8584,0.1206,0.3609,0.0000
5,1,2.8997,-2.0146,15.5275,1368.7030,0.8584,0.1145,0.3609,0.0000
5,1,2.8924,-2.0124,15.5391,1378.2660,0.8584,0.1082,0.3609,0.0000
5,1,2.8845,-2.0120,15.5567,1387.7190,0.8584,0.1021,0.3609,0.0000
5,1,2.8762,-2.0149,15.6441,1397.2810,0.8584,0.0958,0.3609,0.0000
5,1,2.8679,-2.0118,15.6853,1406.8280,0.8584,0.0896,0.3609,0.0000
5,1,2.8595,-2.0153,15.7631,1416.2500,0.8584,0.0835,0.3609,0.0000
5,1,2.8508,-2.0115,15.8751,1425.7660,0.8584,0.0773,0.3609,0.0000
5,1,2.8419,-2.0157,15.9419,1435.3440,0.8584,0.0710,0.3609,0.0000
5,1,2.8324,-2.0137,15.9901,1444.8440,0.8584,0.0648,0.3609,0.0000
5,1,2.8227,-2.0108,15.9853,1454.3910,0.8584,0.0586,0.3609,0.0000
5,1,2.8124,-2.0119,16.1524,1463.8440,0.8584,0.0525,0.3609,0.0000
5,1,2.8023,-2.0140,16.2705,1473.3280,0.8584,0.0463,0.3609,0.0000
5,1,2.7915,-2.0128,16.2458,1482.7970,0.8584,0.0401,0.3609,0.0000
5,1,2.7801,-2.0132,16.2572,1492.2500,0.8584,0.0340,0.3609,0.0000
5,1,2.7681,-2.0127,15.9500,1501.8280,0.8584,0.0277,0.3609,0.0000
5,1,2.7551,-2.0164,15.5257,1511.3600,0.8584,0.0215,0.3609,0.0000
5,1,2.7409,-2.0114,15.4143,1520.8280,0.8584,0.0154,0.3609,0.0000
5,1,2.7250,-2.0147,15.3066,1530.3130,0.8584,0.0092,0.3609,0.0000
5,1,2.7096,-2.0114,15.2688,1539.8750,0.8584,0.0029,0.3609,0.0000
5,1,2.6919,-2.0140,15.1845,1549.3910,0.8584,0.0000,0.3609,0.0000
5,1,2.6729,-2.0125,15.1015,1558.8600,0.8584,0.0000,0.3609,0.0000
5,1,2.6529,-2.0128,15.0882,1568.3440,0.8584,0.0000,0.3609,0.0000
5,1,2.6307,-2.0122,15.0235,1578.0160,0.8584,0.0000,0.3609,0.0000
5,1,2.6066,-2.0127,15.0593,1587.6100,0.8584,0.0000,0.3609,0.0000
5,1,2.5809,-2.0148,14.9779,1597.2500,0.8584,0.0000,0.3609,0.0000
5,1,2.5544,-2.0118,15.0296,1606.9060,0.8584,0.0000,0.3609,0.0000
5,1,2.5221,-2.0142,15.1192,1616.6250,0.8584,0.0000,0.3609,0.0000
5,1,2.4887,-2.0130,15.0930,1626.2190,0.8584,0.0000,0.3609,0.0000
5,1,2.4526,-2.0144,15.0913,1635.7970,0.8584,0.0000,0.3609,0.0000
5,1,2.4125,-2.0136,15.0389,1645.4380,0.8584,0.0000,0.3609,0.0000
5,1,2.3688,-2.0122,15.0576,1655.0940,0.8584,0.0000,0.3609,0.0000
5,1,2.3200,-2.0127,15.0871,1664.7660,0.8584,0.0000,0.3609,0.0000
5,1,2.2668,-2.0112,15.0569,1674.3750,0.8584,0.0000,0.3609,0.0000
5,1,2.2081,-2.0120,15.3456,1684.0000,0.8584,0.0000,0.3609,0.0000
5,1,2.1432,-2.0156,15.8634,1693.6560,0.8584,0.0000,0.3609,0.0000
5,1,2.0719,-2.0162,16.2181,1703.4380,0.8584,0.0000,0.3609,0.0000
5,1,1.9925,-2.0132,16.3807,1713.2350,0.8584,0.0000,0.3609,0.0000
5,5,4.1620,0.0004,5.6418,0.0000,1.4209,1.0000,0.5974,0.0000
5,5,4.1622,-0.0040,5.6780,9.2810,1.4209,1.0000,0.5974,0.0000
5,5,3.8085,-2.0131,5.7097,19.5310,1.4209,0.9960,0.5974,0.0000
5,5,3.7829,-2.0130,5.7689,28.9220,1.4209,0.9923,0.5974,0.0000
5,5,3.7609,-2.0137,5.8662,38.3280,1.4209,0.9886,0.5974,0.0000
5,5,3.7407,-2.0105,5.9793,47.8440,1.4209,0.9848,0.5974,0.0000
5,5,3.7213,-2.0123,6.0889,57.2970,1.4209,0.9811,0.5974,0.0000
5,5,3.7023,-2.0115,6.2234,66.7810,1.4209,0.9774,0.5974,0.0000
5,5,3.6830,-2.0130,6.3536,76.2190,1.4209,0.9737,0.5974,0.0000
5,5,3.6634,-2.0126,6.4818,85.6250,1.4209,0.9700,0.5974,0.0000
5,5,3.6433,-2.0126,6.5934,95.0470,1.4209,0.9662,0.5974,0.0000
5,5,3.6225,-2.0115,6.6847,104.4530,1.4209,0.9626,0.5974,0.0000
5,5,3.6012,-2.0134,6.8363,113.8440,1.4209,0.9589,0.5974,0.0000
5,5,3.5797,-2.0123,6.9752,123.2190,1.4209,0.9552,0.5974,0.0000
5,5,3.5581,-2.0107,7.1070,132.6560,1.4209,0.9515,0.5974,0.0000
5,5,3.5375,-2.0134,7.2165,142.0470,1.4209,0.9478,0.5974,0.0000
5,5,3.5182,-2.0106,7.3752,151.4370,1.4209,0.9441,0.5974,0.0000
5,5,3.5009,-2.0127,7.5099,160.8120,1.4209,0.9404,0.5974,0.0000
5,5,3.4862,-2.0118,7.6260,170.2340,1.4209,0.9367,0.5974,0.0000
5,5,3.4739,-2.0106,7.7796,179.7030,1.4209,0.9330,0.5974,0.0000
5,5,3.4639,-2.0127,7.9323,189.1090,1.4209,0.9293,0.5974,0.0000
5,5,3.4563,-2.0114,8.0359,198.5940,1.4209,0.9255,0.5974,0.0000
5,5,3.4504,-2.0114,8.1902,208.0310,1.4209,0.9218,0.5974,0.0000
5,5,3.4462,-2.0118,8.3401,217.4370,1.4209,0.9181,0.5974,0.0000
5,5,3.4432,-2.0127,8.4518,226.7660,1.4209,0.9144,0.5974,0.0000
5,5,3.4413,-2.0117,8.5907,236.2030,1.4209,0.9107,0.5974,0.0000
5,5,3.4405,-2.0107,8.7367,245.5780,1.4209,0.9070,0.5974,0.0000
5,5,3.4402,-2.0126,8.8566,255.0310,1.4209,0.9033,0.5974,0.0000
5,5,3.4402,-2.0122,8.9880,264.4220,1.4209,0.8996,0.5974,0.0000
5,5,3.4408,-2.0123,9.0510,273.8590,1.4209,0.8959,0.5974,0.0000
5,5,3.4417,-2.0128,9.1863,283.3120,1.4209,0.8922,0.5974,0.0000
5,5,3.4427,-2.0127,9.3288,292.7190,1.4209,0.8885,0.5974,0.0000
5,5,3.4440,-2.0120,9.4298,302.0620,1.4209,0.8848,0.5974,0.0000
5,5,3.4451,-2.0120,9.4811,311.5940,1.4209,0.8811,0.5974,0.0000
5,5,3.4465,-2.0117,9.6020,321.0310,1.4209,0.8774,0.5974,0.0000
5,5,3.4478,-2.0129,9.6865,330.4530,1.4209,0.8737,0.5974,0.0000
5,5,3.4491,-2.0125,9.7514,339.8910,1.4209,0.8699,0.5974,0.0000
5,5,3.4503,-2.0127,9.9011,349.3280,1.4209,0.8662,0.5974,0.0000
5,5,3.4516,-2.0109,9.9661,358.7970,1.4209,0.8625,0.5974,0.0000
5,5,3.4526,-2.0130,10.0349,368.1870,1.4209,0.8588,0.5974,0.0000
5,5,3.4535,-2.0120,10.0599,377.5940,1.4209,0.8551,0.5974,0.0000
5,5,3.4543,-2.0107,10.1654,387.0310,1.4209,0.8514,0.5974,0.0000
5,5,3.4550,-2.0123,10.2067,396.5310,1.4209,0.8477,0.5974,0.0000
5,5,3.4560,-2.0103,10.3128,405.9370,1.4209,0.8440,0.5974,0.0000
5,5,3.4565,-2.0119,10.3869,415.3280,1.4209,0.8403,0.5974,0.0000
5,5,3.4573,-2.0122,10.4473,424.7970,1.4209,0.8365,0.5974,0.0000
5,5,3.4575,-2.0142,10.4780,434.3120,1.4209,0.8328,0.5974,0.0000
5,5,3.4581,-2.0119,10.5291,443.7030,1.4209,0.8291,0.5974,0.0000
5,5,3.4581,-2.0105,10.5954,453.0780,1.4209,0.8254,0.5974,0.0000
5,5,3.4586,-2.0122,10.6517,462.4370,1.4209,0.8217,0.5974,0.0000
5,5,3.4587,-2.0129,10.7327,471.8590,1.4209,0.8180,0.5974,0.0000
5,5,3.4588,-2.0108,10.7807,481.3280,1.4209,0.8143,0.5974,0.0000
5,5,3.4587,-2.0116,10.8572,490.7190,1.4209,0.8106,0.5974,0.0000
5,5,3.4586,-2.0133,10.9084,500.2190,1.4209,0.8069,0.5974,0.0000
5,5,3.4586,-2.0110,10.8968,509.6410,1.4209,0.8032,0.5974,0.0000
5,5,3.4581,-2.0127,10.9979,519.0470,1.4209,0.7995,0.5974,0.0000
5,5,3.4579,-2.0130,11.0160,528.4370,1.4209,0.7958,0.5974,0.0000
5,5,3.4577,-2.0125,11.0278,537.9060,1.4209,0.7921,0.5974,0.0000
5,5,3.4574,-2.0127,11.1285,547.3280,1.4209,0.7883,0.5974,0.0000
5,5,3.4569,-2.0116,11.1550,556.7190,1.4209,0.7847,0.5974,0.0000
5,5,3.4565,-2.0138,11.1985,566.2340,1.4209,0.7809,0.5974,0.0000
5,5,3.4561,-2.0126,11.2425,575.6090,1.4209,0.7772,0.5974,0.0000
5,5,3.4556,-2.0114,11.2953,585.0310,1.4209,0.7735,0.5974,0.0000
5,5,3.4551,-2.0116,11.2903,594.5000,1.4209,0.7698,0.5974,0.0000
5,5,3.4545,-2.0092,11.3317,603.8750,1.4209,0.7661,0.5974,0.0000
5,5,3.4541,-2.0121,11.3576,613.2660,1.4209,0.7624,0.5974,0.0000
5,5,3.4530,-2.0115,11.3847,622.7030,1.4209,0.7587,0.5974,0.0000
5,5,3.4526,-2.0116,11.4874,632.0780,1.4209,0.7550,0.5974,0.0000
5,5,3.4519,-2.0104,11.4778,641.5000,1.4209,0.7513,0.5974,0.0000
5,5,3.4511,-2.0112,11.5163,650.9220,1.4209,0.7476,0.5974,0.0000
5,5,3.4504,-2.0129,11.5466,660.3440,1.4209,0.7439,0.5974,0.0000
5,5,3.4497,-2.0123,11.6329,669.8280,1.4209,0.7402,0.5974,0.0000
5,5,3.4490,-2.0144,11.6368,679.2340,1.4209,0.7365,0.5974,0.0000
5,5,3.4483,-2.0116,11.6711,688.6870,1.4209,0.7327,0.5974,0.0000
5,5,3.4476,-2.0118,11.6617,698.0940,1.4209,0.7291,0.5974,0.0000
5,5,3.4467,-2.0124,11.6998,707.4840,1.4209,0.7254,0.5974,0.0000
5,5,3.4460,-2.0109,11.7215,716.8750,1.4209,0.7217,0.5974,0.0000
5,5,3.4450,-2.0122,11.6976,726.2810,1.4209,0.7180,0.5974,0.0000
5,5,3.4441,-2.0112,11.7930,735.7190,1.4209,0.7143,0.5974,0.0000
5,5,3.4433,-2.0112,11.7682,745.1250,1.4209,0.7106,0.5974,0.0000
5,5,3.4422,-2.0126,11.8379,754.5470,1.4209,0.7068,0.5974,0.0000
5,5,3.4414,-2.0125,11.8537,764.0310,1.4209,0.7031,0.5974,0.0000
5,5,3.4405,-2.0122,11.8063,773.4370,1.4209,0.6994,0.5974,0.0000
5,5,3.4394,-2.0125,11.6782,782.8750,1.4209,0.6957,0.5974,0.0000
5,5,3.4382,-2.0126,11.2689,792.2810,1.4209,0.6920,0.5974,0.0000
5,5,3.4370,-2.0121,10.9776,801.6870,1.4209,0.6883,0.5974,0.0000
5,5,3.4353,-2.0106,10.7550,811.0620,1.4209,0.6846,0.5974,0.0000
5,5,3.4333,-2.0124,10.6069,820.4530,1.4209,0.6809,0.5974,0.0000
5,5,3.4312,-2.0128,10.5999,829.8440,1.4209,0.6772,0.5974,0.0000
5,5,3.4290,-2.0134,10.4192,839.3280,1.4209,0.6735,0.5974,0.0000
5,5,3.4269,-2.0124,10.3255,848.7340,1.4209,0.6698,0.5974,0.0000
5,5,3.4244,-2.0137,10.2888,858.1560,1.4209,0.6661,0.5974,0.0000
5,5,3.4220,-2.0126,10.2320,867.6410,1.4209,0.6624,0.5974,0.0000
5,5,3.4195,-2.0138,10.1048,877.0620,1.4209,0.6586,0.5974,0.0000
5,5,3.4169,-2.0124,10.0321,886.5310,1.4209,0.6549,0.5974,0.0000
5,5,3.4141,-2.0100,9.9517,895.8910,1.4209,0.6512,0.5974,0.0000
5,5,3.4116,-2.0134,9.8744,905.3590,1.4209,0.6475,0.5974,0.0000
5,5,3.4087,-2.0138,9.8194,914.7810,1.4209,0.6438,0.5974,0.0000
5,5,3.4061,-2.0116,9.7467,924.1870,1.4209,0.6401,0.5974,0.0000
5,5,3.4031,-2.0095,9.6670,933.5780,1.4209,0.6364,0.5974,0.0000
5,5,3.4004,-2.0131,10.0152,943.0000,1.4209,0.6327,0.5974,0.0000
5,5,3.3978,-2.0129,10.2388,952.3910,1.4209,0.6290,0.5974,0.0000
5,5,3.3956,-2.0138,10.4092,961.8910,1.4209,0.6253,0.5974,0.0000
5,5,3.3933,-2.0108,10.4601,971.3280,1.4209,0.6216,0.5974,0.0000
5,5,3.3914,-2.0132,10.5431,980.7970,1.4209,0.6178,0.5974,0.0000
5,5,3.3893,-2.0116,10.6114,990.1870,1.4209,0.6141,0.5974,0.0000
5,5,3.3875,-2.0115,10.7241,999.6250,1.4209,0.6104,0.5974,0.0000
5,5,3.3856,-2.0146,10.8461,1009.0780,1.4209,0.6067,0.5974,0.0000
5,5,3.3840,-2.0129,10.8521,1018.4840,1.4209,0.6030,0.5974,0.0000
5,5,3.3823,-2.0117,10.8787,1027.9370,1.4209,0.5993,0.5974,0.0000
5,5,3.3809,-2.0123,10.9215,1037.3750,1.4209,0.5956,0.5974,0.0000
5,5,3.3795,-2.0129,11.0046,1046.7970,1.4209,0.5919,0.5974,0.0000
5,5,3.3780,-2.0123,11.0520,1056.2340,1.4209,0.5882,0.5974,0.0000
5,5,3.3768,-2.0127,11.0657,1065.6560,1.4209,0.5845,0.5974,0.0000
5,5,3.3755,-2.0131,11.1254,1075.1090,1.4209,0.5807,0.5974,0.0000
5,5,3.3744,-2.0124,11.1376,1084.5160,1.4209,0.5770,0.5974,0.0000
5,5,3.3731,-2.0119,11.2043,1093.9370,1.4209,0.5733,0.5974,0.0000
5,5,3.3717,-2.0131,11.2238,1103.3120,1.4209,0.5696,0.5974,0.0000
5,5,3.3706,-2.0135,11.2554,1112.7340,1.4209,0.5659,0.5974,0.0000
5,5,3.3694,-2.0111,11.2462,1122.2340,1.4209,0.5622,0.5974,0.0000
5,5,3.3685,-2.0134,11.2827,1131.6410,1.4209,0.5585,0.5974,0.0000
5,5,3.3674,-2.0140,11.3175,1141.1090,1.4209,0.5548,0.5974,0.0000
5,5,3.3663,-2.0115,11.3384,1150.5160,1.4209,0.5511,0.5974,0.0000
