cycle,ambient_temperature,capacity,mean_current,mean_temperature,mean_time,SOH,RUL
51,4,0.0,-0.9941901888810813,8.86575510454971,1189.2688514285715,0.0,130
53,4,0.7308525593793626,-0.5861859230293525,9.104538013834128,2658.5673350515467,0.6754773403564208,128
55,4,0.7287255851177903,-0.6037251705699037,9.196243634400288,2540.4714054054057,0.673511522629199,126
57,4,0.7161023377036263,-0.6039804007945985,9.224293881462565,2514.6951260273977,0.661844713119465,124
61,4,0.7129204834988017,-0.6017545658130975,9.239291915944644,2503.266038567493,0.6589039415669894,120
63,4,0.7141991829499618,-0.6038091172028306,9.220514425854448,2487.028291666667,0.6600857565490951,118
65,4,0.7190570819844222,-0.600482943767555,9.140591023627803,2470.178705882353,0.6645755824071367,116
67,4,0.7173975428775917,-0.6033075067931543,9.05273466167465,2442.993102272727,0.6630417832191702,114
69,4,0.7071027496463946,-0.6065620900458145,9.311519157220646,2433.946065714286,0.6535270056322469,112
73,4,0.703531206505542,-0.601440239072105,9.167853966731156,2421.7827442528737,0.6502260710856127,108
75,4,0.6941108278958862,-0.6098007335968902,9.287848514483294,2407.7195304347824,0.6415194554943578,106
77,4,0.6914114388869608,-0.6120661413012832,9.322184761530549,2390.6448538011696,0.6390245937265006,104
79,4,0.6971551798505504,-0.613282907094379,9.289681276195049,2370.1485591715978,0.6443331430638339,102
81,4,0.6832460217432723,-0.6139518980958842,9.365909184464234,2360.8717351190476,0.631477853711246,100
85,4,0.6822029317493292,-0.6004805193877815,9.328022708662925,2447.559129682997,0.6305137965347076,96
89,4,0.7289529213213379,-0.6129419979147948,9.373114023056761,2488.93933427762,0.6737216340287807,92
91,4,0.7139321758287004,-0.6242152942509949,9.306835708093752,2434.9032057971017,0.6598389800169324,90
93,4,0.6957731747455482,-0.6139171694764338,9.339526786032339,2411.671076246334,0.6430558496881651,88
95,4,0.7018312962317095,-0.6092419901647167,9.1327535688995,2390.059065281899,0.6486549595722481,86
97,4,0.6911808244378487,-0.6214369612467493,9.343849839453913,2359.6879367469883,0.6388114524673849,84
101,4,0.6843279752855028,-0.6049628311237817,9.257582649630315,2356.5366314199396,0.632477829823686,80
103,4,0.6741394908812485,-0.6206388175561791,9.38425161776499,2325.951260736196,0.6230613062590797,78
105,4,0.6670070174301739,-0.6013875939812509,9.144982402264807,2308.0075015479874,0.6164692458837479,76
107,4,0.6804085117374855,-0.6146269558442435,9.26257479341655,2298.3290186915888,0.6288553360948731,74
109,4,0.6617864063235485,-0.6171094630530605,9.40011028670591,2281.1099496855345,0.6116441899130427,72
113,4,0.6623168733492338,-0.6209228615247188,9.419332811255558,2269.1336740506335,0.6121344645259701,68
115,4,0.6679358357181778,-0.6204303388657686,9.207828068558017,2252.6372619808308,0.6173276894901958,66
117,4,0.6488990885270688,-0.6244948594173986,9.478974220669317,2242.3294887459806,0.5997333180993264,64
119,4,0.6503639129625527,-0.6219881914832105,9.37536325812961,2232.6598964401296,0.6010871557524503,62
121,4,0.6572077690202801,-0.6249048536030644,9.348977069227304,2202.046637873754,0.607412466690106,60
125,4,0.6363517458476216,-0.6235638134980177,9.539830147989116,2211.3949081967216,0.5881366621762071,56
127,4,0.6536449360948587,-0.627718646983615,9.436879605277216,2199.4181881188124,0.6041195824035112,54
129,4,0.6391428272150887,-0.6340722598435242,9.4879310296259,2183.5843333333337,0.5907162689582044,52
131,4,0.6482206049496236,-0.626972097350462,9.300314416191522,2165.081164983165,0.599106241849149,50
133,4,0.6287957471922729,-0.7596521990041524,10.07602230197817,1785.3380571428572,0.5811531662440237,48
137,4,0.6380571850193401,-0.5857626315966499,9.254842453288928,2363.849842105263,0.5897128836740565,44
141,4,0.6554825047832906,-0.6234849422351091,9.58411609363967,2330.4180471698105,0.6058179222320509,40
143,4,0.6484934835397033,-0.625755737381111,9.566905713744635,2290.1148333333335,0.5993584449808227,38
145,4,0.6454071687844921,-0.6206303941303277,9.486246140892044,2264.191516233766,0.5965059740472555,36
147,4,0.6427008031845645,-0.6149058946531849,9.492943245052498,2254.968552287582,0.594004664290574,34
149,4,0.6352454880802477,-0.6208754134190153,9.621291466671478,2235.4654026402645,0.5871142233205658,32
153,4,0.6156760019587869,-0.5953707956325988,9.480811280043975,2248.2679407894734,0.5690274775497204,28
157,4,0.6170833682807023,-0.5897510821772118,9.448949676434,2275.4952703583062,0.5703282105742334,24
159,4,0.6434227390858672,-0.612901822920554,9.522656892771677,2241.9512715231785,0.5946719005699871,22
161,4,0.6278124433742752,-0.6232202673264152,9.570096566546104,2207.955932659933,0.5802443653658993,20
163,4,0.6290078315253372,-0.6137007803105949,9.488568418373822,2197.775311864407,0.5813491813764755,18
165,4,0.0,-0.9901523172837655,8.948370017570232,972.6278015267176,0.0,16
169,4,0.6266355568292261,-0.5721341781091527,9.378195494421618,2431.960978461538,0.5791566491320995,12
173,4,0.6495813516716594,-0.6067408181545574,9.495184531517388,2324.2406548387094,0.6003638875464973,8
175,4,0.6337485177966306,-0.6091205801279866,9.474914433741436,2282.372299342105,0.5857306754451517,6
177,4,0.6298550929085645,-0.5996804433722752,9.411639640493867,2268.4598013245036,0.5821322474797331,4
179,4,0.6183063778386736,-0.6062605227298314,9.476832839675836,2234.9911077441075,0.571458555173629,2
181,4,0.6069476168507777,-0.6055249640579493,9.49822266009937,2216.9018673469386,0.5609604245132347,0
