battery_id,cycle_number,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,SOC,SOH,RUL
5,3,3.5863,-2.0089,31.0125,1344.2350,1.8550,0.5984,1.0000,319.0000
5,3,3.5848,-2.0088,31.0376,1353.6410,1.8550,0.5956,1.0000,319.0000
5,3,3.5832,-2.0072,31.0678,1363.0160,1.8550,0.5928,1.0000,319.0000
5,3,3.5815,-2.0087,31.0868,1372.4380,1.8550,0.5899,1.0000,319.0000
5,3,3.5799,-2.0096,31.1228,1381.8600,1.8550,0.5871,1.0000,319.0000
5,3,3.5781,-2.0092,31.1380,1391.2500,1.8550,0.5843,1.0000,319.0000
5,3,3.5766,-2.0089,31.1853,1400.7030,1.8550,0.5814,1.0000,319.0000
5,3,3.5750,-2.0067,31.2083,1410.0940,1.8550,0.5786,1.0000,319.0000
5,3,3.5732,-2.0078,31.2323,1419.4690,1.8550,0.5758,1.0000,319.0000
5,3,3.5718,-2.0072,31.2696,1428.8280,1.8550,0.5730,1.0000,319.0000
5,3,3.5702,-2.0101,31.2850,1438.2190,1.8550,0.5701,1.0000,319.0000
5,3,3.5685,-2.0104,31.3146,1447.5780,1.8550,0.5673,1.0000,319.0000
5,3,3.5670,-2.0087,31.3269,1456.9380,1.8550,0.5645,1.0000,319.0000
5,3,3.5653,-2.0072,31.3570,1466.2810,1.8550,0.5617,1.0000,319.0000
5,3,3.5638,-2.0062,31.3797,1475.6410,1.8550,0.5589,1.0000,319.0000
5,3,3.5622,-2.0090,31.4103,1485.0630,1.8550,0.5561,1.0000,319.0000
5,3,3.5607,-2.0075,31.4323,1494.4220,1.8550,0.5532,1.0000,319.0000
5,3,3.5590,-2.0082,31.4605,1503.7970,1.8550,0.5504,1.0000,319.0000
5,3,3.5575,-2.0106,31.4877,1513.1880,1.8550,0.5476,1.0000,319.0000
5,3,3.5560,-2.0064,31.5062,1522.6410,1.8550,0.5448,1.0000,319.0000
5,3,3.5545,-2.0091,31.5350,1532.0310,1.8550,0.5419,1.0000,319.0000
5,3,3.5531,-2.0089,31.5613,1541.3440,1.8550,0.5391,1.0000,319.0000
5,3,3.5514,-2.0077,31.5841,1550.7810,1.8550,0.5363,1.0000,319.0000
5,3,3.5502,-2.0082,31.6088,1560.1880,1.8550,0.5335,1.0000,319.0000
5,3,3.5484,-2.0083,31.6219,1569.5630,1.8550,0.5306,1.0000,319.0000
5,3,3.5470,-2.0112,31.6530,1579.0160,1.8550,0.5278,1.0000,319.0000
5,3,3.5457,-2.0090,31.6716,1588.4220,1.8550,0.5250,1.0000,319.0000
5,3,3.5442,-2.0111,31.7002,1597.8280,1.8550,0.5221,1.0000,319.0000
5,3,3.5427,-2.0110,31.7249,1607.2350,1.8550,0.5193,1.0000,319.0000
5,3,3.5413,-2.0106,31.7487,1616.6100,1.8550,0.5165,1.0000,319.0000
5,3,3.5398,-2.0089,31.7793,1626.0160,1.8550,0.5137,1.0000,319.0000
5,3,3.5384,-2.0080,31.8001,1635.4380,1.8550,0.5108,1.0000,319.0000
5,3,3.5371,-2.0082,31.8208,1644.8440,1.8550,0.5080,1.0000,319.0000
5,3,3.5355,-2.0083,31.8509,1654.2350,1.8550,0.5052,1.0000,319.0000
5,3,3.5343,-2.0108,31.8722,1663.6410,1.8550,0.5023,1.0000,319.0000
5,3,3.5329,-2.0095,31.8931,1673.0780,1.8550,0.4995,1.0000,319.0000
5,3,3.5317,-2.0089,31.9122,1682.4850,1.8550,0.4967,1.0000,319.0000
5,3,3.5303,-2.0095,31.9461,1691.8440,1.8550,0.4938,1.0000,319.0000
5,3,3.5291,-2.0098,31.9697,1701.2500,1.8550,0.4910,1.0000,319.0000
5,3,3.5276,-2.0081,31.9966,1710.6560,1.8550,0.4882,1.0000,319.0000
5,3,3.5263,-2.0110,32.0224,1720.0160,1.8550,0.4854,1.0000,319.0000
5,3,3.5248,-2.0100,32.0334,1729.4220,1.8550,0.4825,1.0000,319.0000
5,3,3.5236,-2.0109,32.0514,1738.8750,1.8550,0.4797,1.0000,319.0000
5,3,3.5222,-2.0096,32.0749,1748.2970,1.8550,0.4769,1.0000,319.0000
5,3,3.5209,-2.0088,32.0959,1757.6560,1.8550,0.4740,1.0000,319.0000
5,3,3.5197,-2.0084,32.1234,1767.0160,1.8550,0.4712,1.0000,319.0000
5,3,3.5184,-2.0103,32.1462,1776.3600,1.8550,0.4684,1.0000,319.0000
5,3,3.5171,-2.0101,32.1531,1785.7810,1.8550,0.4656,1.0000,319.0000
5,3,3.5160,-2.0086,32.1797,1795.2030,1.8550,0.4627,1.0000,319.0000
5,3,3.5146,-2.0075,32.2024,1804.6250,1.8550,0.4599,1.0000,319.0000
5,3,3.5136,-2.0080,32.2336,1814.0160,1.8550,0.4571,1.0000,319.0000
5,3,3.5123,-2.0073,32.2556,1823.3750,1.8550,0.4543,1.0000,319.0000
5,3,3.5111,-2.0099,32.2631,1832.7500,1.8550,0.4515,1.0000,319.0000
5,3,3.5098,-2.0069,32.3031,1842.1560,1.8550,0.4486,1.0000,319.0000
5,3,3.5088,-2.0085,32.3230,1851.5310,1.8550,0.4458,1.0000,319.0000
5,3,3.5075,-2.0090,32.3381,1860.9220,1.8550,0.4430,1.0000,319.0000
5,3,3.5064,-2.0130,32.3697,1870.3750,1.8550,0.4401,1.0000,319.0000
5,3,3.5052,-2.0064,32.3906,1879.7660,1.8550,0.4373,1.0000,319.0000
5,3,3.5041,-2.0074,32.4181,1889.1720,1.8550,0.4345,1.0000,319.0000
5,3,3.5030,-2.0077,32.4323,1898.5940,1.8550,0.4316,1.0000,319.0000
5,3,3.5019,-2.0079,32.4409,1908.0470,1.8550,0.4288,1.0000,319.0000
5,3,3.5008,-2.0111,32.4543,1917.4380,1.8550,0.4260,1.0000,319.0000
5,3,3.4998,-2.0094,32.4789,1926.7970,1.8550,0.4232,1.0000,319.0000
5,3,3.4988,-2.0095,32.4985,1936.1410,1.8550,0.4204,1.0000,319.0000
5,3,3.4976,-2.0084,32.5136,1945.5470,1.8550,0.4175,1.0000,319.0000
5,3,3.4964,-2.0089,32.5404,1954.9220,1.8550,0.4147,1.0000,319.0000
5,3,3.4953,-2.0102,32.5711,1964.3280,1.8550,0.4119,1.0000,319.0000
5,3,3.4942,-2.0093,32.5932,1973.8750,1.8550,0.4090,1.0000,319.0000
5,3,3.4930,-2.0093,32.6149,1983.2350,1.8550,0.4062,1.0000,319.0000
5,3,3.4920,-2.0100,32.6387,1992.7350,1.8550,0.4033,1.0000,319.0000
5,3,3.4909,-2.0082,32.6506,2002.1250,1.8550,0.4005,1.0000,319.0000
5,3,3.4900,-2.0076,32.6746,2011.5310,1.8550,0.3977,1.0000,319.0000
5,3,3.4891,-2.0074,32.7019,2020.9220,1.8550,0.3948,1.0000,319.0000
5,3,3.4879,-2.0086,32.7215,2030.4060,1.8550,0.3920,1.0000,319.0000
5,3,3.4870,-2.0085,32.7367,2039.8130,1.8550,0.3892,1.0000,319.0000
5,3,3.4857,-2.0083,32.7478,2049.1880,1.8550,0.3863,1.0000,319.0000
5,3,3.4847,-2.0080,32.7768,2058.5780,1.8550,0.3835,1.0000,319.0000
5,3,3.4839,-2.0081,32.8145,2068.0310,1.8550,0.3807,1.0000,319.0000
5,3,3.4827,-2.0086,32.8302,2077.3910,1.8550,0.3779,1.0000,319.0000
5,3,3.4816,-2.0101,32.8552,2086.7500,1.8550,0.3750,1.0000,319.0000
5,3,3.4807,-2.0078,32.8672,2096.1410,1.8550,0.3722,1.0000,319.0000
5,3,3.4797,-2.0100,32.8877,2105.5310,1.8550,0.3694,1.0000,319.0000
5,3,3.4788,-2.0101,32.9194,2114.9530,1.8550,0.3666,1.0000,319.0000
5,3,3.4777,-2.0074,32.9358,2124.3910,1.8550,0.3637,1.0000,319.0000
5,3,3.4769,-2.0067,32.9580,2133.8130,1.8550,0.3609,1.0000,319.0000
5,3,3.4757,-2.0077,32.9680,2143.2190,1.8550,0.3581,1.0000,319.0000
5,3,3.4747,-2.0109,32.9965,2152.6100,1.8550,0.3552,1.0000,319.0000
5,3,3.4736,-2.0070,33.0246,2162.0630,1.8550,0.3524,1.0000,319.0000
5,3,3.4727,-2.0085,33.0584,2171.4530,1.8550,0.3496,1.0000,319.0000
5,3,3.4716,-2.0092,33.0697,2180.8600,1.8550,0.3467,1.0000,319.0000
5,3,3.4705,-2.0079,33.0858,2190.2810,1.8550,0.3439,1.0000,319.0000
5,3,3.4695,-2.0085,33.1148,2199.7350,1.8550,0.3411,1.0000,319.0000
5,3,3.4685,-2.0092,33.1408,2209.1100,1.8550,0.3382,1.0000,319.0000
5,3,3.4676,-2.0116,33.1491,2218.5000,1.8550,0.3354,1.0000,319.0000
5,3,3.4664,-2.0091,33.1793,2227.8910,1.8550,0.3326,1.0000,319.0000
5,3,3.4655,-2.0083,33.2192,2237.2660,1.8550,0.3298,1.0000,319.0000
5,3,3.4645,-2.0072,33.2350,2246.6720,1.8550,0.3269,1.0000,319.0000
5,3,3.4635,-2.0087,33.2413,2256.0940,1.8550,0.3241,1.0000,319.0000
5,3,3.4624,-2.0093,33.2883,2265.4690,1.8550,0.3213,1.0000,319.0000
5,3,3.4613,-2.0107,33.3019,2274.8440,1.8550,0.3185,1.0000,319.0000
5,3,3.4602,-2.0097,33.3270,2284.2660,1.8550,0.3156,1.0000,319.0000
5,3,3.4595,-2.0081,33.3499,2293.6410,1.8550,0.3128,1.0000,319.0000
5,3,3.4584,-2.0097,33.3752,2303.0310,1.8550,0.3100,1.0000,319.0000
5,3,3.4573,-2.0082,33.3963,2312.3910,1.8550,0.3072,1.0000,319.0000
5,3,3.4563,-2.0105,33.4162,2321.7810,1.8550,0.3043,1.0000,319.0000
5,3,3.4552,-2.0092,33.4431,2331.1250,1.8550,0.3015,1.0000,319.0000
5,3,3.4541,-2.0105,33.4813,2340.5000,1.8550,0.2987,1.0000,319.0000
5,3,3.4531,-2.0085,33.5011,2349.8910,1.8550,0.2959,1.0000,319.0000
5,3,3.4520,-2.0081,33.5321,2359.2970,1.8550,0.2931,1.0000,319.0000
5,3,3.4509,-2.0063,33.5486,2368.7030,1.8550,0.2902,1.0000,319.0000
5,3,3.4499,-2.0088,33.5723,2378.1100,1.8550,0.2874,1.0000,319.0000
5,3,3.4487,-2.0111,33.5965,2387.5000,1.8550,0.2846,1.0000,319.0000
5,3,3.4480,-2.0098,33.6219,2396.8600,1.8550,0.2818,1.0000,319.0000
5,3,3.4468,-2.0087,33.6640,2406.2500,1.8550,0.2789,1.0000,319.0000
5,3,3.4456,-2.0087,33.6773,2415.6560,1.8550,0.2761,1.0000,319.0000
5,3,3.4446,-2.0072,33.7073,2425.0630,1.8550,0.2733,1.0000,319.0000
5,3,3.4435,-2.0094,33.7464,2434.4850,1.8550,0.2704,1.0000,319.0000
5,3,3.4425,-2.0083,33.7795,2443.8600,1.8550,0.2676,1.0000,319.0000
5,3,3.4411,-2.0076,33.8034,2453.2030,1.8550,0.2648,1.0000,319.0000
5,3,3.4401,-2.0110,33.8183,2462.5630,1.8550,0.2620,1.0000,319.0000
5,3,3.4389,-2.0095,33.8322,2472.0160,1.8550,0.2592,1.0000,319.0000
5,3,3.4378,-2.0104,33.8714,2481.4530,1.8550,0.2563,1.0000,319.0000
5,3,3.4367,-2.0073,33.9022,2490.8910,1.8550,0.2535,1.0000,319.0000
5,3,3.4356,-2.0103,33.9431,2500.2810,1.8550,0.2506,1.0000,319.0000
5,3,3.4343,-2.0077,33.9666,2509.6250,1.8550,0.2478,1.0000,319.0000
5,3,3.4331,-2.0083,34.0020,2519.0310,1.8550,0.2450,1.0000,319.0000
5,3,3.4319,-2.0085,34.0300,2528.4530,1.8550,0.2422,1.0000,319.0000
5,3,3.4308,-2.0099,34.0657,2537.7810,1.8550,0.2394,1.0000,319.0000
5,3,3.4296,-2.0106,34.1010,2547.1720,1.8550,0.2365,1.0000,319.0000
5,3,3.4285,-2.0108,34.1208,2556.5470,1.8550,0.2337,1.0000,319.0000
5,3,3.4270,-2.0079,34.1538,2565.9850,1.8550,0.2309,1.0000,319.0000
5,3,3.4261,-2.0032,34.1930,2575.4060,1.8550,0.2281,1.0000,319.0000
5,3,3.4247,-2.0088,34.2160,2584.7810,1.8550,0.2252,1.0000,319.0000
5,3,3.4235,-2.0108,34.2459,2594.1410,1.8550,0.2224,1.0000,319.0000
5,3,3.4222,-2.0116,34.2896,2603.5310,1.8550,0.2196,1.0000,319.0000
5,3,3.4208,-2.0085,34.3202,2612.9060,1.8550,0.2168,1.0000,319.0000
5,3,3.4197,-2.0101,34.3532,2622.2660,1.8550,0.2139,1.0000,319.0000
5,3,3.4183,-2.0095,34.3883,2631.6720,1.8550,0.2111,1.0000,319.0000
5,3,3.4169,-2.0094,34.4091,2641.1250,1.8550,0.2083,1.0000,319.0000
5,3,3.4154,-2.0086,34.4479,2650.5470,1.8550,0.2054,1.0000,319.0000
5,3,3.4140,-2.0087,34.4951,2659.8910,1.8550,0.2026,1.0000,319.0000
5,3,3.4128,-2.0071,34.5297,2669.2810,1.8550,0.1998,1.0000,319.0000
5,3,3.4116,-2.0103,34.5528,2678.6720,1.8550,0.1970,1.0000,319.0000
5,3,3.4100,-2.0121,34.5949,2688.0160,1.8550,0.1942,1.0000,319.0000
5,3,3.4084,-2.0091,34.6272,2697.3600,1.8550,0.1914,1.0000,319.0000
5,3,3.4072,-2.0093,34.6683,2706.7350,1.8550,0.1885,1.0000,319.0000
5,3,3.4057,-2.0110,34.6947,2716.1100,1.8550,0.1857,1.0000,319.0000
5,3,3.4040,-2.0099,34.7335,2725.4530,1.8550,0.1829,1.0000,319.0000
5,3,3.4024,-2.0103,34.7584,2734.8280,1.8550,0.1801,1.0000,319.0000
5,3,3.4010,-2.0106,34.7935,2744.1880,1.8550,0.1773,1.0000,319.0000
5,3,3.3996,-2.0097,34.8278,2753.5940,1.8550,0.1744,1.0000,319.0000
5,3,3.3979,-2.0101,34.8668,2762.9690,1.8550,0.1716,1.0000,319.0000
5,3,3.3961,-2.0086,34.9158,2772.3750,1.8550,0.1688,1.0000,319.0000
5,3,3.3944,-2.0067,34.9388,2781.6880,1.8550,0.1660,1.0000,319.0000
5,3,3.3927,-2.0104,34.9681,2791.0470,1.8550,0.1632,1.0000,319.0000
5,3,3.3908,-2.0077,34.9994,2800.4060,1.8550,0.1603,1.0000,319.0000
5,3,3.3892,-2.0073,35.0472,2809.7500,1.8550,0.1575,1.0000,319.0000
5,3,3.3873,-2.0086,35.1022,2819.1560,1.8550,0.1547,1.0000,319.0000
5,3,3.3854,-2.0103,35.1176,2828.5310,1.8550,0.1519,1.0000,319.0000
5,3,3.3834,-2.0105,35.1594,2837.8910,1.8550,0.1491,1.0000,319.0000
5,3,3.3815,-2.0121,35.2031,2847.2970,1.8550,0.1462,1.0000,319.0000
